a,b,d,C11,C22,C33,C12,anisotropy
1.758621,1.000000,1.137255,0.229943,0.119893,0.121557,0.107257,1.917907
1.793103,-1.000000,1.115385,0.235365,0.115601,0.120826,0.106452,2.036001
1.793103,-0.931034,1.041114,0.255231,0.117473,0.120896,0.103738,2.172675
1.793103,-0.862069,0.972149,0.271047,0.118437,0.118003,0.098346,2.288528
1.793103,-0.793103,0.908488,0.287267,0.121190,0.114940,0.092626,2.370385
1.793103,-0.724138,0.850133,0.303739,0.126056,0.111683,0.086691,2.409560
1.793103,-0.655172,0.797082,0.320319,0.133469,0.108145,0.080685,2.399940
1.793103,-0.586207,0.749337,0.336729,0.143961,0.104125,0.074802,2.339025
1.793103,-0.517241,0.706897,0.352610,0.158220,0.099265,0.069276,2.228610
1.793103,-0.448276,0.669761,0.367534,0.177083,0.093003,0.064363,2.075487
1.793103,-0.379310,0.637931,0.381007,0.201462,0.084557,0.060294,1.891208
1.793103,-0.310345,0.611406,0.392718,0.232039,0.073076,0.057209,1.692465
1.793103,-0.241379,0.590186,0.402488,0.268435,0.058098,0.055143,1.499386
1.793103,-0.172414,0.574271,0.410228,0.307848,0.040504,0.054014,1.332567
1.793103,-0.103448,0.563660,0.424244,0.343543,0.024005,0.054218,1.234909
1.793103,-0.034483,0.558355,0.427147,0.365471,0.013181,0.054296,1.168757
1.793103,0.034483,0.558355,0.427168,0.365480,0.013184,0.054303,1.168786
1.793103,0.103448,0.563660,0.424245,0.343543,0.024005,0.054219,1.234910
1.793103,0.172414,0.574271,0.410237,0.307851,0.040505,0.054016,1.332581
1.793103,0.241379,0.590186,0.402488,0.268438,0.058099,0.055142,1.499370
1.793103,0.310345,0.611406,0.392705,0.232035,0.073075,0.057208,1.692435
1.793103,0.379310,0.637931,0.381008,0.201461,0.084557,0.060294,1.891227
1.793103,0.448276,0.669761,0.367538,0.177086,0.093004,0.064362,2.075483
1.793103,0.517241,0.706897,0.352620,0.158222,0.099266,0.069275,2.228639
1.793103,0.586207,0.749337,0.336721,0.143959,0.104124,0.074803,2.339007
1.793103,0.655172,0.797082,0.320308,0.133465,0.108144,0.080686,2.399945
1.793103,0.724138,0.850133,0.303747,0.126059,0.111684,0.086690,2.409561
1.793103,0.793103,0.908488,0.287263,0.121190,0.114940,0.092626,2.370359
1.793103,0.862069,0.972149,0.271043,0.118437,0.118003,0.098346,2.288494
1.793103,0.931034,1.041114,0.255232,0.117473,0.120896,0.103738,2.172683
1.793103,1.000000,1.115385,0.235362,0.115600,0.120825,0.106452,2.035995
1.827586,-1.000000,1.094340,0.240683,0.111477,0.120056,0.105616,2.159037
1.827586,-0.931034,1.021470,0.260603,0.113341,0.120092,0.102932,2.299288
1.827586,-0.862069,0.953806,0.276277,0.114363,0.117222,0.097564,2.415799
1.827586,-0.793103,0.891347,0.292296,0.117140,0.114217,0.091894,2.495261
1.827586,-0.724138,0.834092,0.308569,0.122013,0.111060,0.086029,2.528982
1.827586,-0.655172,0.782043,0.324881,0.129400,0.107659,0.080116,2.510661
1.827586,-0.586207,0.735198,0.341001,0.139852,0.103815,0.074343,2.438294
1.827586,-0.517241,0.693559,0.356535,0.154065,0.099166,0.068942,2.314192
1.827586,-0.448276,0.657124,0.371058,0.172921,0.093133,0.064161,2.145825
1.827586,-0.379310,0.625895,0.384071,0.197389,0.084898,0.060214,1.945762
1.827586,-0.310345,0.599870,0.395293,0.228239,0.073546,0.057218,1.731922
1.827586,-0.241379,0.579050,0.404634,0.265219,0.058535,0.055182,1.525660
1.827586,-0.172414,0.563435,0.412029,0.305545,0.040682,0.054026,1.348507
1.827586,-0.103448,0.553025,0.425888,0.342335,0.023747,0.054184,1.244069
1.827586,-0.034483,0.547820,0.428669,0.365043,0.012575,0.054219,1.174298
1.827586,0.034483,0.547820,0.428666,0.365041,0.012574,0.054218,1.174295
1.827586,0.103448,0.553025,0.425862,0.342327,0.023744,0.054177,1.244024
1.827586,0.172414,0.563435,0.412023,0.305543,0.040681,0.054025,1.348495
1.827586,0.241379,0.579050,0.404621,0.265216,0.058534,0.055181,1.525626
1.827586,0.310345,0.599870,0.395290,0.228241,0.073546,0.057217,1.731900
1.827586,0.379310,0.625895,0.384061,0.197386,0.084897,0.060215,1.945737
1.827586,0.448276,0.657124,0.371069,0.172926,0.093134,0.064159,2.145831
1.827586,0.517241,0.693559,0.356549,0.154070,0.099168,0.068940,2.314200
1.827586,0.586207,0.735198,0.340990,0.139851,0.103815,0.074344,2.438242
1.827586,0.655172,0.782043,0.324877,0.129400,0.107658,0.080117,2.510649
1.827586,0.724138,0.834092,0.308556,0.122010,0.111059,0.086031,2.528943
1.827586,0.793103,0.891347,0.292298,0.117141,0.114217,0.091894,2.495264
1.827586,0.862069,0.953806,0.276268,0.114361,0.117221,0.097564,2.415759
1.827586,0.931034,1.021470,0.260592,0.113339,0.120091,0.102932,2.299222
1.827586,1.000000,1.094340,0.240683,0.111477,0.120056,0.105616,2.159041
1.862069,-1.000000,1.074074,0.245928,0.107521,0.119256,0.104758,2.287267
1.862069,-0.931034,1.002554,0.265876,0.109363,0.119260,0.102104,2.431136
1.862069,-0.862069,0.936143,0.281400,0.110435,0.116418,0.096763,2.548101
1.862069,-0.793103,0.874840,0.297243,0.113235,0.113477,0.091144,2.625003
1.862069,-0.724138,0.818646,0.313292,0.118105,0.110421,0.085353,2.652650
1.862069,-0.655172,0.767561,0.329368,0.125464,0.107161,0.079532,2.625209
1.862069,-0.586207,0.721584,0.345213,0.135870,0.103499,0.073866,2.540760
1.862069,-0.517241,0.680715,0.360425,0.150027,0.099066,0.068591,2.402394
1.862069,-0.448276,0.644955,0.374513,0.168844,0.093264,0.063953,2.218101
1.862069,-0.379310,0.614304,0.387054,0.193375,0.085249,0.060137,2.001574
1.862069,-0.310345,0.588761,0.397795,0.224483,0.074040,0.057232,1.772050
1.862069,-0.241379,0.568327,0.406706,0.262016,0.059009,0.055229,1.552216
1.862069,-0.172414,0.553001,0.413757,0.303238,0.040907,0.054045,1.364462
1.862069,-0.103448,0.542784,0.427450,0.341122,0.023534,0.054147,1.253070
1.862069,-0.034483,0.537676,0.430137,0.364628,0.012012,0.054145,1.179661
1.862069,0.034483,0.537676,0.430137,0.364627,0.012012,0.054145,1.179662
1.862069,0.103448,0.542784,0.427447,0.341123,0.023534,0.054147,1.253059
1.862069,0.172414,0.553001,0.413745,0.303239,0.040906,0.054043,1.364420
1.862069,0.241379,0.568327,0.406704,0.262020,0.059010,0.055229,1.552188
1.862069,0.310345,0.588761,0.397812,0.224490,0.074042,0.057232,1.772070
1.862069,0.379310,0.614304,0.387056,0.193378,0.085249,0.060137,2.001555
1.862069,0.448276,0.644955,0.374528,0.168849,0.093265,0.063951,2.218130
1.862069,0.517241,0.680715,0.360427,0.150027,0.099066,0.068592,2.402410
1.862069,0.586207,0.721584,0.345210,0.135869,0.103499,0.073867,2.540749
1.862069,0.655172,0.767561,0.329374,0.125467,0.107162,0.079531,2.625176
1.862069,0.724138,0.818646,0.313296,0.118106,0.110421,0.085353,2.652675
1.862069,0.793103,0.874840,0.297244,0.113240,0.113478,0.091143,2.624915
1.862069,0.862069,0.936143,0.281398,0.110435,0.116418,0.096763,2.548100
1.862069,0.931034,1.002554,0.265881,0.109364,0.119260,0.102104,2.431145
1.862069,1.000000,1.074074,0.245938,0.107522,0.119257,0.104760,2.287322
1.896552,-1.000000,1.054545,0.251088,0.103720,0.118426,0.103877,2.420829
1.896552,-0.931034,0.984326,0.271067,0.105536,0.118403,0.101254,2.568477
1.896552,-0.862069,0.919122,0.286445,0.106655,0.115595,0.095942,2.685713
1.896552,-0.793103,0.858934,0.302117,0.109479,0.112723,0.090376,2.759591
1.896552,-0.724138,0.803762,0.317966,0.114344,0.109773,0.084656,2.780793
1.896552,-0.655172,0.753605,0.333810,0.121666,0.106655,0.078927,2.743658
1.896552,-0.586207,0.708464,0.349359,0.132003,0.103173,0.073376,2.646599
1.896552,-0.517241,0.668339,0.364249,0.146090,0.098958,0.068232,2.493316
1.896552,-0.448276,0.633229,0.377921,0.164860,0.093396,0.063738,2.292368
1.896552,-0.379310,0.603135,0.389980,0.189433,0.085609,0.060060,2.058677
1.896552,-0.310345,0.578056,0.400228,0.220767,0.074554,0.057253,1.812900
1.896552,-0.241379,0.557994,0.408699,0.258826,0.059516,0.055284,1.579052
1.896552,-0.172414,0.542947,0.415417,0.300935,0.041176,0.054070,1.380423
1.896552,-0.103448,0.532915,0.428954,0.339914,0.023368,0.054117,1.261947
1.896552,-0.034483,0.527900,0.431533,0.364219,0.011489,0.054068,1.184820
1.896552,0.034483,0.527900,0.431519,0.364213,0.011488,0.054063,1.184797
1.896552,0.103448,0.532915,0.428952,0.339913,0.023368,0.054116,1.261946
1.896552,0.172414,0.542947,0.415408,0.300931,0.041175,0.054069,1.380411
1.896552,0.241379,0.557994,0.408700,0.258830,0.059517,0.055284,1.579032
1.896552,0.310345,0.578056,0.400230,0.220768,0.074554,0.057253,1.812898
1.896552,0.379310,0.603135,0.389965,0.189426,0.085607,0.060063,2.058664
1.896552,0.448276,0.633229,0.377924,0.164860,0.093396,0.063738,2.292395
1.896552,0.517241,0.668339,0.364246,0.146090,0.098958,0.068232,2.493304
1.896552,0.586207,0.708464,0.349358,0.132001,0.103173,0.073377,2.646631
1.896552,0.655172,0.753605,0.333806,0.121666,0.106655,0.078927,2.743619
1.896552,0.724138,0.803762,0.317967,0.114343,0.109772,0.084656,2.780825
1.896552,0.793103,0.858934,0.302116,0.109480,0.112723,0.090375,2.759555
1.896552,0.862069,0.919122,0.286441,0.106654,0.115595,0.095943,2.685705
1.896552,0.931034,0.984326,0.271070,0.105537,0.118403,0.101254,2.568494
1.896552,1.000000,1.054545,0.251087,0.103720,0.118426,0.103877,2.420821
1.931034,-1.000000,1.035714,0.256173,0.100072,0.117570,0.102976,2.559891
1.931034,-0.931034,0.966749,0.276180,0.101856,0.117524,0.100385,2.711459
1.931034,-0.862069,0.902709,0.291407,0.103018,0.114754,0.095105,2.828688
1.931034,-0.793103,0.843596,0.306902,0.105857,0.111952,0.089591,2.899215
1.931034,-0.724138,0.789409,0.322561,0.110711,0.109109,0.083943,2.913545
1.931034,-0.655172,0.740148,0.338183,0.117994,0.106138,0.078304,2.866099
1.931034,-0.586207,0.695813,0.353473,0.128258,0.102839,0.072867,2.755956
1.931034,-0.517241,0.656404,0.367993,0.142249,0.098840,0.067866,2.586972
1.931034,-0.448276,0.621921,0.381242,0.160954,0.093523,0.063525,2.368644
1.931034,-0.379310,0.592365,0.392823,0.185549,0.085972,0.059988,2.117080
1.931034,-0.310345,0.567734,0.402594,0.217093,0.075084,0.057281,1.854479
1.931034,-0.241379,0.548030,0.410631,0.255655,0.060054,0.055348,1.606194
1.931034,-0.172414,0.533251,0.417025,0.298632,0.041486,0.054105,1.396449
1.931034,-0.103448,0.523399,0.430393,0.338701,0.023245,0.054088,1.270714
1.931034,-0.034483,0.518473,0.432882,0.363823,0.011006,0.053995,1.189817
1.931034,0.034483,0.518473,0.432868,0.363817,0.011004,0.053991,1.189795
1.931034,0.103448,0.523399,0.430395,0.338703,0.023245,0.054089,1.270717
1.931034,0.172414,0.533251,0.417009,0.298627,0.041485,0.054103,1.396420
1.931034,0.241379,0.548030,0.410630,0.255652,0.060054,0.055348,1.606207
1.931034,0.310345,0.567734,0.402601,0.217094,0.075085,0.057281,1.854505
1.931034,0.379310,0.592365,0.392826,0.185551,0.085972,0.059987,2.117081
1.931034,0.448276,0.621921,0.381266,0.160960,0.093525,0.063522,2.368704
1.931034,0.517241,0.656404,0.368009,0.142254,0.098842,0.067862,2.586980
1.931034,0.586207,0.695813,0.353480,0.128262,0.102840,0.072864,2.755917
1.931034,0.655172,0.740148,0.338179,0.117993,0.106137,0.078305,2.866095
1.931034,0.724138,0.789409,0.322565,0.110712,0.109110,0.083943,2.913548
1.931034,0.793103,0.843596,0.306909,0.105861,0.111954,0.089590,2.899181
1.931034,0.862069,0.902709,0.291412,0.103019,0.114755,0.095104,2.828715
1.931034,0.931034,0.966749,0.276183,0.101858,0.117525,0.100385,2.711445
1.931034,1.000000,1.035714,0.256168,0.100071,0.117570,0.102976,2.559854
1.965517,-1.000000,1.017544,0.261181,0.096571,0.116692,0.102056,2.704563
1.965517,-0.931034,0.949788,0.281208,0.098319,0.116626,0.099497,2.860149
1.965517,-0.862069,0.886872,0.296289,0.099517,0.113896,0.094251,2.977279
1.965517,-0.793103,0.828796,0.311638,0.102378,0.111171,0.088787,3.044008
1.965517,-0.724138,0.775560,0.327094,0.107209,0.108434,0.083213,3.050991
1.965517,-0.655172,0.727163,0.342500,0.114442,0.105608,0.077665,2.992784
1.965517,-0.586207,0.683606,0.357514,0.124620,0.102492,0.072347,2.868825
1.965517,-0.517241,0.644888,0.371704,0.138511,0.098715,0.067488,2.683570
1.965517,-0.448276,0.611010,0.000001,0.000001,0.000000,0.000000,1.002926
1.965517,-0.379310,0.581972,0.000001,0.000001,0.000000,0.000000,1.002713
1.965517,-0.310345,0.557774,0.404888,0.213459,0.075627,0.057315,1.896793
1.965517,-0.241379,0.538415,0.412501,0.252501,0.060618,0.055420,1.633663
1.965517,-0.172414,0.523896,0.418561,0.296326,0.041833,0.054146,1.412501
1.965517,-0.103448,0.514217,0.431770,0.337490,0.023161,0.054064,1.279357
1.965517,-0.034483,0.509377,0.434159,0.363430,0.010556,0.053920,1.194615
1.965517,0.034483,0.509377,0.434152,0.363428,0.010556,0.053918,1.194602
1.965517,0.103448,0.514217,0.431782,0.337494,0.023162,0.054067,1.279378
1.965517,0.172414,0.523896,0.418552,0.296325,0.041833,0.054145,1.412479
1.965517,0.241379,0.538415,0.412501,0.252504,0.060619,0.055420,1.633642
1.965517,0.310345,0.557774,0.404888,0.213461,0.075627,0.057315,1.896784
1.965517,0.379310,0.581972,0.000001,0.000001,0.000000,0.000000,1.002713
1.965517,0.448276,0.611010,0.000001,0.000001,0.000000,0.000000,1.002926
1.965517,0.517241,0.644888,0.371708,0.138515,0.098716,0.067486,2.683524
1.965517,0.586207,0.683606,0.357522,0.124622,0.102492,0.072345,2.868855
1.965517,0.655172,0.727163,0.342503,0.114442,0.105608,0.077665,2.992816
1.965517,0.724138,0.775560,0.327089,0.107208,0.108434,0.083214,3.050972
1.965517,0.793103,0.828796,0.311635,0.102377,0.111171,0.088787,3.044003
1.965517,0.862069,0.886872,0.296296,0.099521,0.113897,0.094250,2.977239
1.965517,0.931034,0.949788,0.281214,0.098320,0.116627,0.099497,2.860177
1.965517,1.000000,1.017544,0.261175,0.096570,0.116692,0.102056,2.704511
2.000000,-1.000000,1.000000,0.270632,0.094429,0.117658,0.102821,2.865967
2.000000,-0.931034,0.933413,0.286156,0.094918,0.115710,0.098592,3.014775
2.000000,-0.862069,0.871581,0.301104,0.096155,0.113025,0.093379,3.131448
2.000000,-0.793103,0.814507,0.316284,0.099022,0.110375,0.087969,3.194072
2.000000,-0.724138,0.762188,0.331570,0.103836,0.107748,0.082464,3.193219
2.000000,-0.655172,0.714625,0.346761,0.111005,0.105065,0.077011,3.123828
2.000000,-0.586207,0.671819,0.361527,0.121095,0.102134,0.071810,2.985491
2.000000,-0.517241,0.633769,0.000001,0.000001,0.000000,0.000000,1.003257
2.000000,-0.448276,0.600476,0.000001,0.000001,0.000000,0.000000,1.003008
2.000000,-0.379310,0.571938,0.000001,0.000001,0.000000,0.000000,1.002802
2.000000,-0.310345,0.548157,0.407104,0.209865,0.076179,0.057357,1.939834
2.000000,-0.241379,0.529132,0.414295,0.249363,0.061205,0.055500,1.661413
2.000000,-0.172414,0.514863,0.420029,0.294022,0.042214,0.054194,1.428560
2.000000,-0.103448,0.505351,0.433099,0.336278,0.023115,0.054046,1.287918
2.000000,-0.034483,0.500595,0.435362,0.363040,0.010139,0.053841,1.199214
2.000000,0.034483,0.500595,0.435375,0.363044,0.010140,0.053844,1.199236
2.000000,0.103448,0.505351,0.433114,0.336284,0.023116,0.054050,1.287940
2.000000,0.172414,0.514863,0.420032,0.294023,0.042214,0.054195,1.428570
2.000000,0.241379,0.529132,0.414302,0.249367,0.061205,0.055500,1.661415
2.000000,0.310345,0.548157,0.407103,0.209864,0.076178,0.057357,1.939837
2.000000,0.379310,0.571938,0.000001,0.000001,0.000000,0.000000,1.002802
2.000000,0.448276,0.600476,0.000001,0.000001,0.000000,0.000000,1.003008
2.000000,0.517241,0.633769,0.000001,0.000001,0.000000,0.000000,1.003257
2.000000,0.586207,0.671819,0.361534,0.121097,0.102135,0.071808,2.985487
2.000000,0.655172,0.714625,0.346760,0.111006,0.105065,0.077011,3.123788
2.000000,0.724138,0.762188,0.331569,0.103836,0.107748,0.082464,3.193197
2.000000,0.793103,0.814507,0.316285,0.099022,0.110374,0.087969,3.194077
2.000000,0.862069,0.871581,0.301114,0.096158,0.113026,0.093378,3.131453
2.000000,0.931034,0.933413,0.286155,0.094917,0.115709,0.098592,3.014795
2.000000,1.000000,1.000000,0.269618,0.094343,0.117423,0.102665,2.857837
