a,b,d,C11,C22,C33,C12,anisotropy
1.758621,1.000000,1.137255,0.095021,0.050440,0.054094,0.052025,1.883818
1.793103,-1.000000,1.115385,0.097425,0.048592,0.053808,0.051742,2.004942
1.793103,-0.931034,1.041114,0.110296,0.050800,0.055896,0.053313,2.171170
1.793103,-0.862069,0.972149,0.115866,0.050612,0.054197,0.051238,2.289311
1.793103,-0.793103,0.908488,0.121306,0.051211,0.052355,0.048989,2.368778
1.793103,-0.724138,0.850133,0.126522,0.052750,0.050357,0.046572,2.398546
1.793103,-0.655172,0.797082,0.131405,0.055427,0.048167,0.043989,2.370767
1.793103,-0.586207,0.749337,0.135852,0.059499,0.045702,0.041222,2.283271
1.793103,-0.517241,0.706897,0.139767,0.065285,0.042813,0.038224,2.140878
1.793103,-0.448276,0.669761,0.143090,0.073159,0.039266,0.034909,1.955885
1.793103,-0.379310,0.637931,0.145826,0.083489,0.034740,0.031151,1.746652
1.793103,-0.310345,0.611406,0.148060,0.096463,0.028908,0.026828,1.534882
1.793103,-0.241379,0.590186,0.149927,0.111735,0.021654,0.021939,1.341804
1.793103,-0.172414,0.574271,0.151566,0.127922,0.013482,0.016806,1.184831
1.793103,-0.103448,0.563660,0.162523,0.142311,0.005981,0.012617,1.142034
1.793103,-0.034483,0.558355,0.163388,0.150909,0.001224,0.009918,1.082695
1.793103,0.034483,0.558355,0.163384,0.150908,0.001224,0.009917,1.082679
1.793103,0.103448,0.563660,0.162525,0.142312,0.005981,0.012617,1.142036
1.793103,0.172414,0.574271,0.151574,0.127927,0.013482,0.016806,1.184848
1.793103,0.241379,0.590186,0.149927,0.111736,0.021654,0.021939,1.341803
1.793103,0.310345,0.611406,0.148062,0.096464,0.028908,0.026828,1.534892
1.793103,0.379310,0.637931,0.145826,0.083490,0.034740,0.031151,1.746636
1.793103,0.448276,0.669761,0.143091,0.073161,0.039266,0.034909,1.955852
1.793103,0.517241,0.706897,0.139768,0.065285,0.042813,0.038224,2.140888
1.793103,0.586207,0.749337,0.135852,0.059499,0.045702,0.041222,2.283262
1.793103,0.655172,0.797082,0.131406,0.055427,0.048167,0.043989,2.370779
1.793103,0.724138,0.850133,0.126521,0.052749,0.050357,0.046572,2.398549
1.793103,0.793103,0.908488,0.121305,0.051210,0.052355,0.048988,2.368778
1.793103,0.862069,0.972149,0.115869,0.050613,0.054198,0.051239,2.289299
1.793103,0.931034,1.041114,0.110296,0.050800,0.055896,0.053313,2.171187
1.793103,1.000000,1.115385,0.097422,0.048591,0.053806,0.051741,2.004938
1.827586,-1.000000,1.094340,0.099792,0.046814,0.053499,0.051438,2.131653
1.827586,-0.931034,1.021470,0.112764,0.048962,0.055555,0.052980,2.303105
1.827586,-0.862069,0.953806,0.118251,0.048816,0.053871,0.050921,2.422391
1.827586,-0.793103,0.891347,0.123586,0.049444,0.052063,0.048704,2.499519
1.827586,-0.724138,0.834092,0.128669,0.050996,0.050118,0.046339,2.523117
1.827586,-0.655172,0.782043,0.133391,0.053674,0.048002,0.043826,2.485197
1.827586,-0.586207,0.735198,0.137652,0.057738,0.045633,0.041145,2.384066
1.827586,-0.517241,0.693559,0.141348,0.063515,0.042858,0.038246,2.225449
1.827586,-0.448276,0.657124,0.144433,0.071399,0.039435,0.035033,2.022908
1.827586,-0.379310,0.625895,0.146913,0.081783,0.035026,0.031365,1.796372
1.827586,-0.310345,0.599870,0.148886,0.094896,0.029274,0.027100,1.568944
1.827586,-0.241379,0.579050,0.150524,0.110434,0.022028,0.022210,1.363018
1.827586,-0.172414,0.563435,0.151986,0.127018,0.013765,0.017005,1.196568
1.827586,-0.103448,0.553025,0.162864,0.141856,0.006099,0.012699,1.148094
1.827586,-0.034483,0.547820,0.163671,0.150754,0.001209,0.009910,1.085685
1.827586,0.034483,0.547820,0.163674,0.150756,0.001209,0.009910,1.085688
1.827586,0.103448,0.553025,0.162864,0.141856,0.006099,0.012699,1.148093
1.827586,0.172414,0.563435,0.151982,0.127018,0.013765,0.017005,1.196546
1.827586,0.241379,0.579050,0.150519,0.110434,0.022028,0.022210,1.362982
1.827586,0.310345,0.599870,0.148886,0.094896,0.029274,0.027101,1.568938
1.827586,0.379310,0.625895,0.146911,0.081782,0.035026,0.031366,1.796371
1.827586,0.448276,0.657124,0.144434,0.071399,0.039435,0.035033,2.022899
1.827586,0.517241,0.693559,0.141351,0.063516,0.042859,0.038246,2.225455
1.827586,0.586207,0.735198,0.137650,0.057738,0.045633,0.041145,2.384044
1.827586,0.655172,0.782043,0.133393,0.053675,0.048002,0.043826,2.485203
1.827586,0.724138,0.834092,0.128671,0.050997,0.050119,0.046340,2.523090
1.827586,0.793103,0.891347,0.123585,0.049443,0.052062,0.048704,2.499520
1.827586,0.862069,0.953806,0.118253,0.048817,0.053872,0.050921,2.422394
1.827586,0.931034,1.021470,0.112764,0.048962,0.055556,0.052980,2.303091
1.827586,1.000000,1.094340,0.099796,0.046815,0.053500,0.051439,2.131686
1.862069,-1.000000,1.074074,0.102124,0.045104,0.053171,0.051113,2.264182
1.862069,-0.931034,1.002554,0.115194,0.047193,0.055199,0.052632,2.440889
1.862069,-0.862069,0.936143,0.120598,0.047087,0.053532,0.050590,2.561160
1.862069,-0.793103,0.874840,0.125827,0.047739,0.051757,0.048408,2.635728
1.862069,-0.724138,0.818646,0.130781,0.049302,0.049867,0.046095,2.652648
1.862069,-0.655172,0.767561,0.135346,0.051976,0.047827,0.043652,2.603996
1.862069,-0.586207,0.721584,0.139423,0.056026,0.045553,0.041059,2.488549
1.862069,-0.517241,0.680715,0.142908,0.061786,0.042893,0.038259,2.312938
1.862069,-0.448276,0.644955,0.145756,0.069670,0.039595,0.035149,2.092093
1.862069,-0.379310,0.614304,0.147981,0.080098,0.035305,0.031575,1.847510
1.862069,-0.310345,0.588761,0.149704,0.093342,0.029639,0.027371,1.603821
1.862069,-0.241379,0.568327,0.151111,0.109136,0.022405,0.022483,1.384615
1.862069,-0.172414,0.553001,0.152391,0.126107,0.014054,0.017208,1.208428
1.862069,-0.103448,0.542784,0.163193,0.141394,0.006222,0.012784,1.154172
1.862069,-0.034483,0.537676,0.163952,0.150601,0.001197,0.009902,1.088651
1.862069,0.034483,0.537676,0.163946,0.150599,0.001197,0.009901,1.088628
1.862069,0.103448,0.542784,0.163190,0.141392,0.006222,0.012783,1.154166
1.862069,0.172414,0.553001,0.152393,0.126109,0.014054,0.017208,1.208426
1.862069,0.241379,0.568327,0.151114,0.109136,0.022405,0.022483,1.384638
1.862069,0.310345,0.588761,0.149708,0.093343,0.029640,0.027371,1.603847
1.862069,0.379310,0.614304,0.147980,0.080099,0.035306,0.031575,1.847476
1.862069,0.448276,0.644955,0.145757,0.069671,0.039595,0.035149,2.092071
1.862069,0.517241,0.680715,0.142910,0.061788,0.042893,0.038259,2.312919
1.862069,0.586207,0.721584,0.139420,0.056024,0.045553,0.041058,2.488549
1.862069,0.655172,0.767561,0.135349,0.051977,0.047827,0.043652,2.604031
1.862069,0.724138,0.818646,0.130781,0.049302,0.049868,0.046096,2.652619
1.862069,0.793103,0.874840,0.125827,0.047739,0.051757,0.048408,2.635756
1.862069,0.862069,0.936143,0.120602,0.047088,0.053532,0.050591,2.561199
1.862069,0.931034,1.002554,0.115195,0.047194,0.055199,0.052632,2.440887
1.862069,1.000000,1.074074,0.102129,0.045106,0.053173,0.051116,2.264200
1.896552,-1.000000,1.054545,0.104427,0.043462,0.052827,0.050775,2.402698
1.896552,-0.931034,0.984326,0.117588,0.045494,0.054828,0.052270,2.584719
1.896552,-0.862069,0.919122,0.122910,0.045423,0.053179,0.050248,2.705911
1.896552,-0.793103,0.858934,0.128032,0.046095,0.051440,0.048101,2.777550
1.896552,-0.724138,0.803762,0.132856,0.047664,0.049605,0.045842,2.787335
1.896552,-0.655172,0.753605,0.137271,0.050332,0.047640,0.043470,2.727329
1.896552,-0.586207,0.708464,0.141165,0.054360,0.045462,0.040962,2.596828
1.896552,-0.517241,0.668339,0.144447,0.060101,0.042917,0.038262,2.403422
1.896552,-0.448276,0.633229,0.147061,0.067976,0.039745,0.035257,2.163430
1.896552,-0.379310,0.603135,0.149046,0.078440,0.035579,0.031778,1.900123
1.896552,-0.310345,0.578056,0.150518,0.091800,0.030002,0.027638,1.639630
1.896552,-0.241379,0.557994,0.151693,0.107839,0.022785,0.022757,1.406660
1.896552,-0.172414,0.542947,0.152798,0.125196,0.014348,0.017415,1.220471
1.896552,-0.103448,0.532915,0.163516,0.140929,0.006351,0.012870,1.160276
1.896552,-0.034483,0.527900,0.164226,0.150447,0.001188,0.009895,1.091587
1.896552,0.034483,0.527900,0.164219,0.150443,0.001188,0.009894,1.091570
1.896552,0.103448,0.532915,0.163511,0.140926,0.006351,0.012870,1.160259
1.896552,0.172414,0.542947,0.152795,0.125193,0.014348,0.017415,1.220475
1.896552,0.241379,0.557994,0.151693,0.107839,0.022785,0.022757,1.406663
1.896552,0.310345,0.578056,0.150515,0.091799,0.030002,0.027638,1.639625
1.896552,0.379310,0.603135,0.149044,0.078439,0.035578,0.031778,1.900141
1.896552,0.448276,0.633229,0.147061,0.067975,0.039745,0.035257,2.163448
1.896552,0.517241,0.668339,0.144445,0.060100,0.042917,0.038262,2.403406
1.896552,0.586207,0.708464,0.141164,0.054360,0.045462,0.040962,2.596844
1.896552,0.655172,0.753605,0.137272,0.050331,0.047640,0.043470,2.727372
1.896552,0.724138,0.803762,0.132858,0.047665,0.049606,0.045842,2.787306
1.896552,0.793103,0.858934,0.128033,0.046096,0.051440,0.048101,2.777538
1.896552,0.862069,0.919122,0.122912,0.045424,0.053179,0.050248,2.705890
1.896552,0.931034,0.984326,0.117589,0.045494,0.054828,0.052270,2.584712
1.896552,1.000000,1.054545,0.104435,0.043465,0.052831,0.050779,2.402725
1.931034,-1.000000,1.035714,0.106703,0.041887,0.052471,0.050425,2.547399
1.931034,-0.931034,0.966749,0.119944,0.043858,0.054442,0.051895,2.734824
1.931034,-0.862069,0.902709,0.125184,0.043820,0.052813,0.049894,2.856758
1.931034,-0.793103,0.843596,0.130201,0.044510,0.051111,0.047784,2.925201
1.931034,-0.724138,0.789409,0.134898,0.046082,0.049332,0.045578,2.927352
1.931034,-0.655172,0.740148,0.139164,0.048737,0.047443,0.043277,2.855386
1.931034,-0.586207,0.695813,0.142881,0.052743,0.045361,0.040857,2.709013
1.931034,-0.517241,0.656404,0.145964,0.058456,0.042931,0.038256,2.496980
1.931034,-0.448276,0.621921,0.148356,0.066316,0.039886,0.035356,2.237114
1.931034,-0.379310,0.592365,0.150093,0.076803,0.035844,0.031975,1.954255
1.931034,-0.310345,0.567734,0.151318,0.090271,0.030361,0.027903,1.676268
1.931034,-0.241379,0.548030,0.152267,0.106544,0.023166,0.023032,1.429151
1.931034,-0.172414,0.533251,0.153189,0.124275,0.014648,0.017624,1.232666
1.931034,-0.103448,0.523399,0.163835,0.140459,0.006485,0.012960,1.166423
1.931034,-0.034483,0.518473,0.164485,0.150288,0.001182,0.009887,1.094465
1.931034,0.034483,0.518473,0.164498,0.150294,0.001182,0.009889,1.094507
1.931034,0.103448,0.523399,0.163834,0.140459,0.006485,0.012960,1.166419
1.931034,0.172414,0.533251,0.153194,0.124277,0.014648,0.017624,1.232685
1.931034,0.241379,0.548030,0.152266,0.106543,0.023166,0.023032,1.429154
1.931034,0.310345,0.567734,0.151319,0.090270,0.030361,0.027903,1.676293
1.931034,0.379310,0.592365,0.150091,0.076803,0.035844,0.031975,1.954234
1.931034,0.448276,0.621921,0.148350,0.066314,0.039885,0.035356,2.237078
1.931034,0.517241,0.656404,0.145960,0.058455,0.042930,0.038256,2.496977
1.931034,0.586207,0.695813,0.142880,0.052742,0.045361,0.040857,2.709032
1.931034,0.655172,0.740148,0.139166,0.048738,0.047443,0.043277,2.855408
1.931034,0.724138,0.789409,0.134901,0.046083,0.049332,0.045578,2.927374
1.931034,0.793103,0.843596,0.130204,0.044512,0.051112,0.047784,2.925160
1.931034,0.862069,0.902709,0.125183,0.043820,0.052813,0.049893,2.856762
1.931034,0.931034,0.966749,0.119945,0.043858,0.054442,0.051895,2.734822
1.931034,1.000000,1.035714,0.106701,0.041886,0.052470,0.050424,2.547395
1.965517,-1.000000,1.017544,0.108944,0.040372,0.052100,0.050059,2.698540
1.965517,-0.931034,0.949788,0.122262,0.042286,0.054044,0.051508,2.891340
1.965517,-0.862069,0.886872,0.127420,0.042277,0.052436,0.049529,3.013971
1.965517,-0.793103,0.828796,0.132337,0.042983,0.050773,0.047457,3.078817
1.965517,-0.724138,0.775560,0.136909,0.044554,0.049049,0.045306,3.072891
1.965517,-0.655172,0.727163,0.141029,0.047194,0.047236,0.043076,2.988278
1.965517,-0.586207,0.683606,0.144576,0.051172,0.045249,0.040742,2.825311
1.965517,-0.517241,0.644888,0.147463,0.056852,0.042933,0.038241,2.593778
1.965517,-0.448276,0.611010,0.000001,0.000001,0.000000,0.000000,1.002926
1.965517,-0.379310,0.581972,0.000001,0.000001,0.000000,0.000000,1.002713
1.965517,-0.310345,0.557774,0.152113,0.088754,0.030716,0.028163,1.713879
1.965517,-0.241379,0.538415,0.152841,0.105253,0.023549,0.023306,1.452137
1.965517,-0.172414,0.523896,0.153586,0.123356,0.014953,0.017836,1.245064
1.965517,-0.103448,0.514217,0.164154,0.139989,0.006623,0.013052,1.172617
1.965517,-0.034483,0.509377,0.164759,0.150138,0.001178,0.009883,1.097380
1.965517,0.034483,0.509377,0.164760,0.150139,0.001178,0.009883,1.097382
1.965517,0.103448,0.514217,0.164143,0.139984,0.006623,0.013051,1.172585
1.965517,0.172414,0.523896,0.153587,0.123357,0.014953,0.017836,1.245063
1.965517,0.241379,0.538415,0.152839,0.105252,0.023549,0.023306,1.452120
1.965517,0.310345,0.557774,0.152114,0.088754,0.030716,0.028163,1.713885
1.965517,0.379310,0.581972,0.000001,0.000001,0.000000,0.000000,1.002713
1.965517,0.448276,0.611010,0.000001,0.000001,0.000000,0.000000,1.002926
1.965517,0.517241,0.644888,0.147459,0.056852,0.042933,0.038241,2.593752
1.965517,0.586207,0.683606,0.144574,0.051171,0.045249,0.040742,2.825294
1.965517,0.655172,0.727163,0.141028,0.047194,0.047235,0.043076,2.988301
1.965517,0.724138,0.775560,0.136912,0.044555,0.049050,0.045306,3.072877
1.965517,0.793103,0.828796,0.132340,0.042984,0.050774,0.047458,3.078825
1.965517,0.862069,0.886872,0.127419,0.042276,0.052436,0.049528,3.013963
1.965517,0.931034,0.949788,0.122264,0.042286,0.054044,0.051508,2.891349
1.965517,1.000000,1.017544,0.108943,0.040372,0.052100,0.050059,2.698509
2.000000,-1.000000,1.000000,0.117455,0.040461,0.054130,0.051990,2.902949
2.000000,-0.931034,0.933413,0.124545,0.040773,0.053634,0.051110,3.054580
2.000000,-0.862069,0.871581,0.129620,0.040791,0.052049,0.049154,3.177658
2.000000,-0.793103,0.814507,0.134438,0.041510,0.050424,0.047121,3.238695
2.000000,-0.724138,0.762188,0.138890,0.043079,0.048757,0.045025,3.224089
2.000000,-0.655172,0.714625,0.142864,0.045699,0.047018,0.042865,3.126210
2.000000,-0.586207,0.671819,0.146247,0.049647,0.045127,0.040618,2.945750
2.000000,-0.517241,0.633769,0.000001,0.000001,0.000000,0.000000,1.003257
2.000000,-0.448276,0.600476,0.000001,0.000001,0.000000,0.000000,1.003008
2.000000,-0.379310,0.571938,0.000001,0.000001,0.000000,0.000000,1.002802
2.000000,-0.310345,0.548157,0.152901,0.087251,0.031065,0.028419,1.752433
2.000000,-0.241379,0.529132,0.153403,0.103962,0.023931,0.023580,1.475579
2.000000,-0.172414,0.514863,0.153970,0.122428,0.015261,0.018050,1.257635
2.000000,-0.103448,0.505351,0.164457,0.139509,0.006766,0.013145,1.178828
2.000000,-0.034483,0.500595,0.165029,0.149989,0.001177,0.009879,1.100274
2.000000,0.034483,0.500595,0.165028,0.149988,0.001177,0.009879,1.100275
2.000000,0.103448,0.505351,0.164463,0.139513,0.006767,0.013146,1.178839
2.000000,0.172414,0.514863,0.153973,0.122429,0.015261,0.018050,1.257652
2.000000,0.241379,0.529132,0.153404,0.103961,0.023931,0.023581,1.475586
2.000000,0.310345,0.548157,0.152896,0.087249,0.031065,0.028420,1.752402
2.000000,0.379310,0.571938,0.000001,0.000001,0.000000,0.000000,1.002802
2.000000,0.448276,0.600476,0.000001,0.000001,0.000000,0.000000,1.003008
2.000000,0.517241,0.633769,0.000001,0.000001,0.000000,0.000000,1.003257
2.000000,0.586207,0.671819,0.146243,0.049645,0.045126,0.040618,2.945795
2.000000,0.655172,0.714625,0.142864,0.045699,0.047018,0.042865,3.126217
2.000000,0.724138,0.762188,0.138891,0.043079,0.048758,0.045025,3.224094
2.000000,0.793103,0.814507,0.134439,0.041511,0.050425,0.047122,3.238639
2.000000,0.862069,0.871581,0.129622,0.040792,0.052050,0.049155,3.177648
2.000000,0.931034,0.933413,0.124545,0.040773,0.053634,0.051110,3.054568
2.000000,1.000000,1.000000,0.116047,0.040396,0.053812,0.051699,2.872753
