a,b,m,n1,n2,n3,Chomog_00,Chomog_01,Chomog_11,Chomog_22
0.2,0.2,4,5.33333333333333,5.33333333333333,5.33333333333333,0.740485322428114,0.209040908884853,0.740485322428114,0.199303568375447
0.371419424480904,0.2,4,5.33333333333333,8.66666666666667,5.33333333333333,0.717134624151857,0.186921223884071,0.693876833548283,0.175889194202608
0.489042569619538,0.2,4,5.33333333333333,12,5.33333333333333,0.700404716303559,0.169102656424735,0.648883688836982,0.157023835654922
0.0136798075734136,0.2,4,8.66666666666667,2,5.33333333333333,0.358597484129931,0.065033720723204,0.362482226511334,0.0453873120136383
0.000935685676228116,0.2,4,8.66666666666667,2,8.66666666666667,0.777977604021724,0.237204383384383,0.786959110064987,0.230779818550882
6.4e-05,0.2,4,8.66666666666667,2,12,0.99966495827719,0.32919666494049,1.00647328030048,0.329087961569533
0.073143163999183,0.2,4,8.66666666666667,5.33333333333333,8.66666666666667,0.746156203123036,0.21619360363517,0.758372473710154,0.207242567577328
0.0267496121990569,0.2,4,8.66666666666667,5.33333333333333,12,0.980004081289764,0.317498847340403,0.991776471427397,0.318303548583952
0.2,0.2,4,8.66666666666667,8.66666666666667,8.66666666666667,0.726046559834811,0.198147206659371,0.726046559834811,0.188120660226801
0.107694959831204,0.2,4,8.66666666666667,8.66666666666667,12,0.965136356722596,0.305917174949996,0.973227243384065,0.308154161725319
0.312743527389309,0.2,4,8.66666666666667,12,8.66666666666667,0.711240402732559,0.182870524063737,0.692995769910694,0.172242196203205
0.2,0.2,4,8.66666666666667,12,12,0.952766574645001,0.295079743525838,0.952766574645002,0.298735249305857
0.000935685676228116,0.2,4,12,2,8.66666666666667,0.494713928877872,0.116550146213758,0.504402500012828,0.0968210266323963
6.4e-05,0.2,4,12,2,12,0.778945091995074,0.238747068886135,0.789859750315879,0.232685410026006
0.073143163999183,0.2,4,12,5.33333333333333,8.66666666666667,0.469581122118786,0.102601205910527,0.481920462226328,0.0788100632242408
0.0267496121990569,0.2,4,12,5.33333333333333,12,0.751444445336819,0.221683433535166,0.76896940734886,0.213373216604532
0.2,0.2,4,12,8.66666666666667,8.66666666666667,0.457322786265817,0.092129251912718,0.457322786265816,0.0665644826673046
0.107694959831204,0.2,4,12,8.66666666666667,12,0.733394024970543,0.206504017485185,0.745057884003261,0.197102826392043
0.312743527389309,0.2,4,12,12,8.66666666666667,0.449697554340141,0.0837193142361853,0.43181833797754,0.0572856335328596
0.2,0.2,4,12,12,12,0.719805435662791,0.193153149743382,0.719805435662793,0.183220443821457
0.2,0.2,5,2,2,2,0.799697515108775,0.248445939979905,0.799697515108778,0.24433381461496
0.546872705704211,0.2,5,2,5.33333333333333,2,0.725188741129514,0.212066274934722,0.716208840615486,0.208485903622759
0.689761944408631,0.2,5,2,8.66666666666667,2,0.670548569962552,0.179827838741275,0.634716815143774,0.176026954700482
0.76472449133173,0.2,5,2,12,2,0.627470156350448,0.153955639934753,0.566877914213702,0.148943261835764
0.0136798075734136,0.2,5,5.33333333333333,2,5.33333333333333,0.776015438760213,0.238573603075204,0.778943665953328,0.234293196749811
0.2,0.2,5,5.33333333333333,5.33333333333333,5.33333333333333,0.723757610524569,0.213132672421812,0.723306946968526,0.21047278932473
0.371419424480904,0.2,5,5.33333333333333,8.66666666666667,5.33333333333333,0.684213721141718,0.190262362344767,0.667178400549467,0.188582503380506
0.489042569619538,0.2,5,5.33333333333333,12,5.33333333333333,0.65229278647649,0.171093766957397,0.617960389099602,0.169188869922985
0.0136798075734136,0.2,5,8.66666666666667,2,5.33333333333333,0.351667905581819,0.0635732389889219,0.354387898846552,0.0473118459961915
0.000935685676228116,0.2,5,8.66666666666667,2,8.66666666666667,0.776019124645228,0.23959932256291,0.783529359875194,0.235376625274909
6.4e-05,0.2,5,8.66666666666667,2,12,0.999249171949988,0.330804565662209,1.00500276670822,0.331030272580767
0.073143163999183,0.2,5,8.66666666666667,5.33333333333333,8.66666666666667,0.734893148459353,0.220731740142678,0.74500528838467,0.217955744527036
0.0267496121990569,0.2,5,8.66666666666667,5.33333333333333,12,0.975296380832822,0.321473344801489,0.985628484811537,0.323236460910672
0.2,0.2,5,8.66666666666667,8.66666666666667,8.66666666666667,0.702780478114458,0.202655319762254,0.70193806899852,0.201550286668929
0.107694959831204,0.2,5,8.66666666666667,8.66666666666667,12,0.954390978555774,0.31146814298483,0.961704778236652,0.315005927084481
0.312743527389309,0.2,5,8.66666666666667,12,8.66666666666667,0.676040296423198,0.186695159840644,0.661958103588777,0.186301342621327
0.2,0.2,5,8.66666666666667,12,12,0.935803617655953,0.301693764171746,0.935750139181012,0.306750988601931
0.000935685676228116,0.2,5,12,2,8.66666666666667,0.491095025308027,0.116764053072405,0.499125509121983,0.100816604009528
6.4e-05,0.2,5,12,2,12,0.778103001481276,0.240928705530431,0.787285016343479,0.236704758348422
0.073143163999183,0.2,5,12,5.33333333333333,8.66666666666667,0.453468646284096,0.100676033476089,0.46225403978087,0.0865491850441294
0.0267496121990569,0.2,5,12,5.33333333333333,12,0.743874979747595,0.226165579325692,0.759243258506687,0.222999381759671
0.2,0.2,5,12,8.66666666666667,8.66666666666667,0.426751433745843,0.0867109222095921,0.421052565521195,0.0748417434438912
0.107694959831204,0.2,5,12,8.66666666666667,12,0.716413887841176,0.211484054540735,0.725956587068185,0.209966662153254
0.312743527389309,0.2,5,12,12,8.66666666666667,0.405627718326491,0.0750441528902326,0.381569355044171,0.0648968129904594
0.2,0.2,5,12,12,12,0.693128023947578,0.197766898019785,0.692183364201383,0.197561624645792
0.2,0.2,6,2,2,2,0.799697515108774,0.248445939979904,0.79969751510878,0.244333814614956
0.546872705704211,0.2,6,2,5.33333333333333,2,0.717070863678489,0.210908616924786,0.717858363877788,0.206935400463867
0.689761944408631,0.2,6,2,8.66666666666667,2,0.646875070447414,0.178322281338421,0.648494725667648,0.174988748278678
0.76472449133173,0.2,6,2,12,2,0.58913808106979,0.151607324801704,0.591607561040593,0.149135484864043
0.0136798075734136,0.2,6,5.33333333333333,2,5.33333333333333,0.776118585512301,0.238007551112117,0.776353955455455,0.233641804144018
0.2,0.2,6,5.33333333333333,5.33333333333333,5.33333333333333,0.718226191824554,0.211169242096847,0.719069253171533,0.207701272892172
0.371419424480904,0.2,6,5.33333333333333,8.66666666666667,5.33333333333333,0.668736326118791,0.188134979794976,0.670261696726116,0.185255280599946
0.489042569619538,0.2,6,5.33333333333333,12,5.33333333333333,0.626960460649977,0.168789751187767,0.629073460477683,0.16622630658509
0.0136798075734136,0.2,6,8.66666666666667,2,5.33333333333333,0.351556399297752,0.0634486068523452,0.353282731573189,0.0467807380825696
0.000935685676228116,0.2,6,8.66666666666667,2,8.66666666666667,0.777641703793395,0.238662034612893,0.777862485447639,0.234359853596645
6.4e-05,0.2,6,8.66666666666667,2,12,1.00066928165092,0.330187545206574,1.00064496480177,0.330451132363061
0.073143163999183,0.2,6,8.66666666666667,5.33333333333333,8.66666666666667,0.733592261837132,0.218172904375511,0.734363555172501,0.214831792119625
0.0267496121990569,0.2,6,8.66666666666667,5.33333333333333,12,0.976099024690449,0.319808179959824,0.976077772395049,0.321456277920754
0.2,0.2,6,8.66666666666667,8.66666666666667,8.66666666666667,0.69455919290132,0.199896186320729,0.695905914989696,0.197303067043488
0.107694959831204,0.2,6,8.66666666666667,8.66666666666667,12,0.952270990334624,0.30975686503817,0.952521174534623,0.312544273252604
0.312743527389309,0.2,6,8.66666666666667,12,8.66666666666667,0.660497548531975,0.184042890043141,0.66228997046318,0.181773841872369
0.2,0.2,6,8.66666666666667,12,12,0.929899716132777,0.300325724326697,0.930467228165164,0.30390643738177
0.000935685676228116,0.2,6,12,2,8.66666666666667,0.493017628165193,0.116119248305617,0.493552191059198,0.0997701775650511
6.4e-05,0.2,6,12,2,12,0.780415136456351,0.239904212365682,0.780602604643479,0.235617988518763
0.073143163999183,0.2,6,12,5.33333333333333,8.66666666666667,0.452600704830753,0.0990943695147029,0.454510083662092,0.0837224297789874
0.0267496121990569,0.2,6,12,5.33333333333333,12,0.744918024749493,0.22338178445453,0.745534642332806,0.219957881143087
0.2,0.2,6,12,8.66666666666667,8.66666666666667,0.418369099209949,0.0851227228203108,0.421985891548898,0.0709754445749844
0.107694959831204,0.2,6,12,8.66666666666667,12,0.71260248131413,0.208195383284374,0.713756747205833,0.205628473952818
0.312743527389309,0.2,6,12,12,8.66666666666667,0.388253111577299,0.0735027459034712,0.394000612093434,0.0606212603218282
0.2,0.2,6,12,12,12,0.683756911551291,0.194677978010228,0.685284657866949,0.192567632370371
0.2,0.2,7,2,2,2,0.799697515108776,0.248445939979903,0.799697515108776,0.244333814614956
0.546872705704211,0.2,7,2,5.33333333333333,2,0.712085897464185,0.210379847001609,0.715546431502915,0.206511567165215
0.689761944408631,0.2,7,2,8.66666666666667,2,0.634919427389033,0.179489531053465,0.652191233258934,0.177079467781374
0.76472449133173,0.2,7,2,12,2,0.571155704642151,0.154494762658702,0.605801557307643,0.153430048468589
0.0136798075734136,0.2,7,5.33333333333333,2,5.33333333333333,0.775999663825236,0.237366296724704,0.774785209712641,0.232757224139343
0.2,0.2,7,5.33333333333333,5.33333333333333,5.33333333333333,0.714272318570003,0.209626603860036,0.714294043605833,0.205510498487768
0.371419424480904,0.2,7,5.33333333333333,8.66666666666667,5.33333333333333,0.660156080020089,0.187548114806767,0.667519567576052,0.184342152088235
0.489042569619538,0.2,7,5.33333333333333,12,5.33333333333333,0.61432080816673,0.169604173212881,0.632555982756251,0.16705107627404
0.0136798075734136,0.2,7,8.66666666666667,2,5.33333333333333,0.352727449635431,0.063169861599479,0.350693300391254,0.0464868420610967
0.000935685676228116,0.2,7,8.66666666666667,2,8.66666666666667,0.778344772957935,0.237541349327092,0.775355227024427,0.232686707234299
6.4e-05,0.2,7,8.66666666666667,2,12,1.00116494884828,0.329345794845069,0.999039556438231,0.329445624114218
0.073143163999183,0.2,7,8.66666666666667,5.33333333333333,8.66666666666667,0.731868856153538,0.215799255051014,0.728198885542068,0.211202343874067
0.0267496121990569,0.2,7,8.66666666666667,5.33333333333333,12,0.975630588693456,0.318198643108667,0.972564123263186,0.319218248459213
0.2,0.2,7,8.66666666666667,8.66666666666667,8.66666666666667,0.689018853121489,0.197861046307674,0.688980640616435,0.194130540506837
0.107694959831204,0.2,7,8.66666666666667,8.66666666666667,12,0.949488908367561,0.308100720982146,0.94784962884707,0.30994830081774
0.312743527389309,0.2,7,8.66666666666667,12,8.66666666666667,0.651463021098009,0.182853048544345,0.657246892098954,0.179770147023738
0.2,0.2,7,8.66666666666667,12,12,0.925801194562955,0.299366615118888,0.926135626146316,0.301817668892245
0.000935685676228116,0.2,7,12,2,8.66666666666667,0.494475910905481,0.115470776839833,0.490948901236156,0.0984812415520996
6.4e-05,0.2,7,12,2,12,0.78151799346644,0.238644361473968,0.777895069279299,0.233702366042357
0.073143163999183,0.2,7,12,5.33333333333333,8.66666666666667,0.452431698709415,0.0974078121842184,0.446632994672835,0.0814822122170146
0.0267496121990569,0.2,7,12,5.33333333333333,12,0.744754747313704,0.220741638288089,0.739257151546301,0.215836621713844
0.2,0.2,7,12,8.66666666666667,8.66666666666667,0.413522738665905,0.0828676457654168,0.410102164244902,0.0694760201622342
0.107694959831204,0.2,7,12,8.66666666666667,12,0.709374486561298,0.205483489223407,0.705930254873999,0.201283949382452
0.312743527389309,0.2,7,12,12,8.66666666666667,0.378692106084577,0.0711116315129877,0.380432648768811,0.060166109845202
0.2,0.2,7,12,12,12,0.677649987720798,0.192463994121293,0.677411202526906,0.18890665506123
0.2,0.2,8,2,2,2,0.799697515108783,0.248445939979905,0.799697515108789,0.244333814614958
0.546872705704211,0.2,8,2,5.33333333333333,2,0.708984945834682,0.209359664404762,0.708984945834683,0.204697245626779
0.689761944408631,0.2,8,2,8.66666666666667,2,0.630090908960946,0.177147859326776,0.630090908960946,0.173642194607478
0.76472449133173,0.2,8,2,12,2,0.564984120132232,0.150526007226568,0.56498412013223,0.148125743523222
0.0136798075734136,0.2,8,5.33333333333333,2,5.33333333333333,0.775190858969207,0.237115699926924,0.775190858969206,0.23216521868431
0.2,0.2,8,5.33333333333333,5.33333333333333,5.33333333333333,0.710542761828774,0.208578650676413,0.710542761828774,0.203161103311721
0.371419424480904,0.2,8,5.33333333333333,8.66666666666667,5.33333333333333,0.654792244034145,0.185810675681064,0.654792244034145,0.180769219931376
0.489042569619538,0.2,8,5.33333333333333,12,5.33333333333333,0.608040231621264,0.166887061618356,0.608040231621258,0.162300615808674
0.0136798075734136,0.2,8,8.66666666666667,2,5.33333333333333,0.352060429200589,0.0642501149999791,0.352060429200587,0.045008884652783
0.000935685676228116,0.2,8,8.66666666666667,2,8.66666666666667,0.777479125172716,0.237252830349663,0.777479125172717,0.231869850264265
6.4e-05,0.2,8,8.66666666666667,2,12,1.00066404781366,0.329056986319782,1.00066404781367,0.329063001891623
0.073143163999183,0.2,8,8.66666666666667,5.33333333333333,8.66666666666667,0.72834421527711,0.21480758510632,0.728344215277107,0.208791367246423
0.0267496121990569,0.2,8,8.66666666666667,5.33333333333333,12,0.973565176171908,0.317482822115299,0.973565176171909,0.318167690607189
0.2,0.2,8,8.66666666666667,8.66666666666667,8.66666666666667,0.684027888930717,0.196589912869449,0.684027888930716,0.190732241805109
0.107694959831204,0.2,8,8.66666666666667,8.66666666666667,12,0.948225031498838,0.308002448385884,0.948225031498843,0.309113645145179
0.312743527389309,0.2,8,8.66666666666667,12,8.66666666666667,0.6460324590758,0.181369474028173,0.6460324590758,0.175732674422703
0.2,0.2,8,8.66666666666667,12,12,0.924758718715777,0.299352297564778,0.924758718715786,0.300734536573136
0.000935685676228116,0.2,8,12,2,8.66666666666667,0.493698627397649,0.116138010803505,0.493698627397649,0.0972104769428918
6.4e-05,0.2,8,12,2,12,0.780749284956756,0.238371795209172,0.780749284956755,0.232863716217394
0.073143163999183,0.2,8,12,5.33333333333333,8.66666666666667,0.448600019991794,0.0985845840773445,0.448600019991793,0.0776124982833869
0.0267496121990569,0.2,8,12,5.33333333333333,12,0.741413756198361,0.219716299884943,0.74141375619836,0.213438835670211
0.2,0.2,8,12,8.66666666666667,8.66666666666667,0.407023302049597,0.0840023809757781,0.407023302049597,0.0635291708539728
0.107694959831204,0.2,8,12,8.66666666666667,12,0.704605041599,0.204262399857721,0.704605041598998,0.198050997249149
0.312743527389309,0.2,8,12,12,8.66666666666667,0.370584761541377,0.0718643887646121,0.370584761541379,0.0524805266788362
0.2,0.2,8,12,12,12,0.671981023498958,0.191141030066328,0.671981023498958,0.185026160425158
0.3,0.3,1,2,2,2,0.546897056723156,0.138643270381499,0.54689705672316,0.123558922824671
0.636678919426512,0.3,1,2,5.33333333333333,2,0.456347938302971,0.101952761773517,0.458748627079039,0.0843122121595906
0.0403326427190145,0.3,1,5.33333333333333,2,5.33333333333333,0.52419846929295,0.128042022918109,0.518882728128412,0.112160652168177
0.00542240689566557,0.3,1,5.33333333333333,2,8.66666666666667,0.930815045705909,0.302189727918816,0.925566083323242,0.301374894375114
0.3,0.3,1,5.33333333333333,5.33333333333333,5.33333333333333,0.480256169250971,0.10753250959396,0.462633843523884,0.090363581843049
0.141358536075087,0.3,1,5.33333333333333,5.33333333333333,8.66666666666667,0.909624178377367,0.291428273263419,0.892989508819541,0.290384113523768
0.3,0.3,1,5.33333333333333,8.66666666666667,8.66666666666667,0.884264676927505,0.278762262695978,0.858375128024666,0.277109924186197
0.419146023820653,0.3,1,5.33333333333333,12,8.66666666666667,0.854544032942448,0.265142997794566,0.827126964913776,0.262270295972287
0.00542240689566557,0.3,1,8.66666666666667,2,8.66666666666667,0.531905552630835,0.130886748669547,0.524483485824146,0.115349560973399
0.000729000000000001,0.3,1,8.66666666666667,2,12,0.818081520284889,0.255337176067391,0.812664015748585,0.25187555930182
0.141358536075087,0.3,1,8.66666666666667,5.33333333333333,8.66666666666667,0.505059130792692,0.116919714003115,0.483393114586927,0.100732424030614
0.0666074524043057,0.3,1,8.66666666666667,5.33333333333333,12,0.800285851799192,0.245648969422973,0.78409955280766,0.241721895029737
0.3,0.3,1,8.66666666666667,8.66666666666667,8.66666666666667,0.476149652737901,0.102994880440153,0.443839934864422,0.0859269188907212
0.188805240734523,0.3,1,8.66666666666667,8.66666666666667,12,0.78049820065353,0.234680489596245,0.752885052663264,0.230122243756418
0.3,0.3,1,8.66666666666667,12,12,0.758614088409191,0.222904847357815,0.721993541436008,0.217235223537947
0.000729000000000001,0.3,1,12,2,12,0.536045698411049,0.132868601293429,0.52977669521231,0.117493700135445
0.0666074524043057,0.3,1,12,5.33333333333333,12,0.517015827005369,0.122630946058936,0.498966324170897,0.106879960230175
0.188805240734523,0.3,1,12,8.66666666666667,12,0.496808415101616,0.111929866277272,0.466809184663011,0.0958007256159785
0.3,0.3,2,2,2,2,0.54689705672317,0.1386432703815,0.546897056723166,0.12355892282467
0.636678919426512,0.3,2,2,5.33333333333333,2,0.401637057707607,0.10119952593238,0.519983621716298,0.0843677752525296
0.0403326427190145,0.3,2,5.33333333333333,2,5.33333333333333,0.496925433761896,0.126181357761747,0.538057719921073,0.110411608735403
0.00542240689566557,0.3,2,5.33333333333333,2,8.66666666666667,0.908397168973647,0.298992390315339,0.934439226080744,0.298383897898488
0.3,0.3,2,5.33333333333333,5.33333333333333,5.33333333333333,0.402798829843976,0.102996008236059,0.524699781699292,0.0875520618849153
0.141358536075087,0.3,2,5.33333333333333,5.33333333333333,8.66666666666667,0.847142790080624,0.28420270463826,0.925085308867982,0.28553034786091
0.3,0.3,2,5.33333333333333,8.66666666666667,8.66666666666667,0.794593912374912,0.270809292029389,0.917583897731371,0.274754216885265
0.419146023820653,0.3,2,5.33333333333333,12,8.66666666666667,0.749750219832456,0.257429819478204,0.908673149515788,0.263888048767513
0.00542240689566557,0.3,2,8.66666666666667,2,8.66666666666667,0.501448551359186,0.127024387921984,0.538222375967164,0.111159280305006
0.000729000000000001,0.3,2,8.66666666666667,2,12,0.793326069500123,0.250652854995949,0.81925031793579,0.246891962191754
