a,b,m,n1,n2,n3,Chomog_00,Chomog_01,Chomog_11,Chomog_22
0.204081632653061,0.204081632653061,8,4.26262626262626,4.26262626262626,4.26262626262626,0.715055181002263,0.210808132518501,0.715055181002263,0.205053183783597
0.204081632653061,0.204081632653061,8,4.42424242424242,4.42424242424242,4.42424242424242,0.712072342240929,0.20945931685071,0.712072342240929,0.203665840918402
0.204081632653061,0.204081632653061,8,4.58585858585859,4.58585858585859,4.58585858585859,0.709212691584543,0.208171765173691,0.709212691584542,0.202335943473205
0.204081632653061,0.204081632653061,8,4.74747474747475,4.74747474747475,4.74747474747475,0.706543406374637,0.206967014770781,0.706543406374822,0.201090602013075
0.204081632653061,0.204081632653061,8,4.90909090909091,4.90909090909091,4.90909090909091,0.704044940193778,0.205837246317175,0.704044940193756,0.199923207756633
0.204081632653061,0.204081632653061,8,5.07070707070707,5.07070707070707,5.07070707070707,0.70169682970868,0.204777204908733,0.70169682970868,0.198829606746415
0.204081632653061,0.204081632653061,8,5.23232323232323,5.23232323232323,5.23232323232323,0.699518336338958,0.20379242125753,0.699518336338959,0.197814233213238
0.204081632653061,0.204081632653061,8,5.39393939393939,5.39393939393939,5.39393939393939,0.697480748071478,0.202870657005487,0.697480748071478,0.196863896122773
0.204081632653061,0.204081632653061,8,5.55555555555556,5.55555555555556,5.55555555555556,0.695550384401217,0.201997263126536,0.695550384401218,0.195955433528669
0.204081632653061,0.204081632653061,8,5.71717171717172,5.71717171717172,5.71717171717172,0.693809028716041,0.201204985302058,0.693809028716038,0.195128464974228
0.204081632653061,0.204081632653061,8,5.87878787878788,5.87878787878788,5.87878787878788,0.692016620380794,0.200391733682982,0.692016620380794,0.194278053326989
0.204081632653061,0.204081632653061,8,6.04040404040404,6.04040404040404,6.04040404040404,0.690271668199086,0.199603481119919,0.690271668199118,0.193455022982964
0.204081632653061,0.204081632653061,8,6.2020202020202,6.2020202020202,6.2020202020202,0.688618747470321,0.198857771908988,0.688618747470332,0.192677687474564
0.204081632653061,0.204081632653061,8,6.36363636363636,6.36363636363636,6.36363636363636,0.687049987174721,0.198149619580953,0.687049987174723,0.191942422483045
0.204081632653061,0.204081632653061,8,6.52525252525253,6.52525252525253,6.52525252525253,0.685575569324579,0.197484953972717,0.685575569324578,0.191252955584798
0.204081632653061,0.204081632653061,8,6.68686868686869,6.68686868686869,6.68686868686869,0.684189090028076,0.196859663932962,0.684189090028074,0.190605058864277
0.204081632653061,0.204081632653061,8,6.84848484848485,6.84848484848485,6.84848484848485,0.682884629827694,0.196271652509615,0.682884629827694,0.18999687183734
0.204081632653061,0.204081632653061,8,7.01010101010101,7.01010101010101,7.01010101010101,0.681657000733113,0.195719246044679,0.681657000733113,0.189427616651483
0.204081632653061,0.204081632653061,8,7.17171717171717,7.17171717171717,7.17171717171717,0.680374676736996,0.195144371863175,0.680374676736994,0.188836229235045
0.204081632653061,0.204081632653061,8,7.33333333333333,7.33333333333333,7.33333333333333,0.67919858620363,0.194617141747817,0.679198586203629,0.1882886687632
0.204081632653061,0.204081632653061,8,7.49494949494949,7.49494949494949,7.49494949494949,0.678036563465328,0.194096376614989,0.678036563465326,0.187746061376829
0.204081632653061,0.204081632653061,8,7.65656565656566,7.65656565656566,7.65656565656566,0.67693668345623,0.193602112520741,0.67693668345623,0.187229409471952
0.204081632653061,0.204081632653061,8,7.81818181818182,7.81818181818182,7.81818181818182,0.675894063784855,0.193132355111028,0.675894063784855,0.186737039860099
0.204081632653061,0.204081632653061,8,7.97979797979798,7.97979797979798,7.97979797979798,0.674905661279106,0.19268584730473,0.674905661279105,0.186267958602989
0.204081632653061,0.204081632653061,8,8.14141414141414,8.14141414141414,8.14141414141414,0.673969431503579,0.192261693740037,0.673969431503581,0.185821475902066
0.204081632653061,0.204081632653061,8,8.3030303030303,8.3030303030303,8.3030303030303,0.673083866083301,0.191859138102038,0.673083866083304,0.185396965797992
0.204081632653061,0.204081632653061,8,8.46464646464646,8.46464646464646,8.46464646464646,0.672246091055995,0.19147640457017,0.672246091055997,0.184992258801416
0.204081632653061,0.204081632653061,8,8.62626262626263,8.62626262626263,8.62626262626263,0.671456692628464,0.191113666045376,0.671456692628465,0.184607698050253
0.204081632653061,0.204081632653061,8,8.78787878787879,8.78787878787879,8.78787878787879,0.670715555523323,0.190770600259663,0.670715555523324,0.184243022053094
0.204081632653061,0.204081632653061,8,8.94949494949495,8.94949494949495,8.94949494949495,0.669912663047709,0.190406087897495,0.669912663047705,0.183858604316848
0.204081632653061,0.204081632653061,8,9.11111111111111,9.11111111111111,9.11111111111111,0.669142522280463,0.190056243268902,0.669142522280458,0.183489397794848
0.204081632653061,0.204081632653061,8,9.27272727272727,9.27272727272727,9.27272727272727,0.668413084625099,0.18972473759827,0.668413084625098,0.1831391766526
0.204081632653061,0.204081632653061,8,9.43434343434343,9.43434343434343,9.43434343434343,0.667718380059682,0.189410006978262,0.667718380059685,0.182807419053731
0.204081632653061,0.204081632653061,8,9.5959595959596,9.5959595959596,9.5959595959596,0.667055675921645,0.189111353259989,0.667055675921645,0.182494593201605
0.204081632653061,0.204081632653061,8,9.75757575757576,9.75757575757576,9.75757575757576,0.666425565797778,0.188829281586426,0.66642556579778,0.182202389025725
0.204081632653061,0.204081632653061,8,9.91919191919192,9.91919191919192,9.91919191919192,0.665831334892423,0.188565665390282,0.665831334892424,0.181933674067601
0.204081632653061,0.204081632653061,8,10.0808080808081,10.0808080808081,10.0808080808081,0.665207855126466,0.188289782788018,0.665207855126463,0.181651815091349
0.204081632653061,0.204081632653061,8,10.2424242424242,10.2424242424242,10.2424242424242,0.664554442230483,0.18799937793602,0.664554442230482,0.181351172656104
0.204081632653061,0.204081632653061,8,10.4040404040404,10.4040404040404,10.4040404040404,0.66392437020958,0.187719530488675,0.66392437020958,0.181061349249213
0.204081632653061,0.204081632653061,8,10.5656565656566,10.5656565656566,10.5656565656566,0.663314485414249,0.187448787000407,0.663314485414248,0.180780937271428
0.204081632653061,0.204081632653061,8,10.7272727272727,10.7272727272727,10.7272727272727,0.662722754660408,0.187186165385869,0.662722754660408,0.180508942394453
0.204081632653061,0.204081632653061,8,10.8888888888889,10.8888888888889,10.8888888888889,0.662148034664438,0.186931066711315,0.662148034664438,0.18024471597233
0.204081632653061,0.204081632653061,8,11.0505050505051,11.0505050505051,11.0505050505051,0.661588935239489,0.186680057948663,0.661588935239491,0.179984097566944
0.204081632653061,0.204081632653061,8,11.2121212121212,11.2121212121212,11.2121212121212,0.661044886596865,0.186438812567311,0.661044886596867,0.179734209779181
0.204081632653061,0.204081632653061,8,11.3737373737374,11.3737373737374,11.3737373737374,0.660519073873046,0.18620522805427,0.660519073873046,0.179491906207638
0.204081632653061,0.204081632653061,8,11.5353535353535,11.5353535353535,11.5353535353535,0.660013172209049,0.185979903681286,0.660013172209052,0.179257637919778
0.204081632653061,0.204081632653061,8,11.6969696969697,11.6969696969697,11.6969696969697,0.659529899219115,0.185763852658219,0.659529899219117,0.179032212423238
0.204081632653061,0.204081632653061,8,11.8585858585859,11.8585858585859,11.8585858585859,0.659073682328448,0.185558747663643,0.659073682328444,0.178816987386772
0.204081632653061,0.204081632653061,8,12.020202020202,12.020202020202,12.020202020202,0.658612024257712,0.185350187185542,0.658612024257712,0.178597937091742
0.204081632653061,0.204081632653061,8,12.1818181818182,12.1818181818182,12.1818181818182,0.658116153225001,0.185126688737501,0.658116153224998,0.178364957295901
0.204081632653061,0.204081632653061,8,12.3434343434343,12.3434343434343,12.3434343434343,0.657635809598748,0.184910202028538,0.657635809598748,0.178139285397973
0.204081632653061,0.204081632653061,8,12.5050505050505,12.5050505050505,12.5050505050505,0.657170505152924,0.184700521743357,0.657170505152923,0.177920722693678
0.204081632653061,0.204081632653061,8,12.6666666666667,12.6666666666667,12.6666666666667,0.656719728809169,0.184497431265721,0.656719728809168,0.177709058384172
0.204081632653061,0.204081632653061,8,12.8282828282828,12.8282828282828,12.8282828282828,0.656282326321688,0.184300341673328,0.656282326321681,0.177503589492438
0.204081632653061,0.204081632653061,8,12.989898989899,12.989898989899,12.989898989899,0.655857329071398,0.184108752391403,0.655857329071398,0.177303683899362
0.204081632653061,0.204081632653061,8,13.1515151515152,13.1515151515152,13.1515151515152,0.655445578883117,0.183923225591175,0.655445578883118,0.177110150763281
0.204081632653061,0.204081632653061,8,13.3131313131313,13.3131313131313,13.3131313131313,0.655046478423108,0.183743496397877,0.655046478423108,0.176922725291369
0.204081632653061,0.204081632653061,8,13.4747474747475,13.4747474747475,13.4747474747475,0.654659450145824,0.183569306839744,0.654659450145823,0.176741146761356
0.204081632653061,0.204081632653061,8,13.6363636363636,13.6363636363636,13.6363636363636,0.654283940686091,0.183400408035909,0.654283940686092,0.176565160957385
0.204081632653061,0.204081632653061,8,13.7979797979798,13.7979797979798,13.7979797979798,0.653919424643105,0.183236562121142,0.653919424643107,0.176394522380906
0.204081632653061,0.204081632653061,8,13.959595959596,13.959595959596,13.959595959596,0.653565407840656,0.183077543929639,0.653565407840655,0.176228996232854
0.204081632653061,0.204081632653061,8,14.1212121212121,14.1212121212121,14.1212121212121,0.653221430176381,0.182923142477852,0.653221430176383,0.176068360188149
0.204081632653061,0.204081632653061,8,14.2828282828283,14.2828282828283,14.2828282828283,0.652887068191133,0.182773162298518,0.652887068191131,0.175912406001599
0.204081632653061,0.204081632653061,8,14.4444444444444,14.4444444444444,14.4444444444444,0.652561937501048,0.18262742468611,0.652561937501047,0.175760940996953
0.204081632653061,0.204081632653061,8,14.6060606060606,14.6060606060606,14.6060606060606,0.652245695243425,0.182485768919881,0.652245695243424,0.175613789499998
0.204081632653061,0.204081632653061,8,14.7676767676768,14.7676767676768,14.7676767676768,0.651938042696113,0.182348053535782,0.651938042696113,0.17547079428426
0.204081632653061,0.204081632653061,8,14.9292929292929,14.9292929292929,14.9292929292929,0.651638728242419,0.182214157724825,0.651638728242418,0.175331818105303
0.204081632653061,0.204081632653061,8,15.0909090909091,15.0909090909091,15.0909090909091,0.651347550872145,0.18208398294408,0.651347550872145,0.175196745409197
0.204081632653061,0.204081632653061,8,15.2525252525253,15.2525252525253,15.2525252525253,0.651064364438011,0.181957454839226,0.65106436443801,0.175065484313246
0.204081632653061,0.204081632653061,8,15.4141414141414,15.4141414141414,15.4141414141414,0.650789082929016,0.181834525596243,0.650789082929018,0.174937968975334
0.204081632653061,0.204081632653061,8,15.5757575757576,15.5757575757576,15.5757575757576,0.650521687083668,0.181715176866691,0.650521687083665,0.174814162493873
0.204081632653061,0.204081632653061,8,15.7373737373737,15.7373737373737,15.7373737373737,0.650262232753466,0.181599423449474,0.650262232753466,0.174694060516976
0.204081632653061,0.204081632653061,8,15.8989898989899,15.8989898989899,15.8989898989899,0.650010861551167,0.181487317966441,0.650010861551167,0.174577695791185
0.204081632653061,0.204081632653061,8,16.0606060606061,16.0606060606061,16.0606060606061,0.649767814494098,0.181378956846716,0.649767814494097,0.174465143953747
0.204081632653061,0.204081632653061,8,16.2222222222222,16.2222222222222,16.2222222222222,0.64953344960364,0.18127448804517,0.649533449603639,0.174356530977271
0.204081632653061,0.204081632653061,8,16.3838383838384,16.3838383838384,16.3838383838384,0.649308264782872,0.181174121079928,0.649308264782872,0.174252042826748
0.204081632653061,0.204081632653061,8,16.5454545454545,16.5454545454545,16.5454545454545,0.649092927820118,0.18107814020639,0.64909292782012,0.174151938109106
0.204081632653061,0.204081632653061,8,16.7070707070707,16.7070707070707,16.7070707070707,0.64888831614364,0.180986921889494,0.648888316143639,0.174056564820768
0.204081632653061,0.204081632653061,8,16.8686868686869,16.8686868686869,16.8686868686869,0.648695570121813,0.180900958254456,0.648695570121815,0.173966382787631
0.204081632653061,0.204081632653061,8,17.030303030303,17.030303030303,17.030303030303,0.648516165495656,0.180820888991848,0.648516165495655,0.17388199414043
0.204081632653061,0.204081632653061,8,17.1919191919192,17.1919191919192,17.1919191919192,0.648352013337147,0.180747545440489,0.648352013337148,0.173804185338909
0.204081632653061,0.204081632653061,8,17.3535353535354,17.3535353535354,17.3535353535354,0.648205600428492,0.180682012575153,0.648205600428492,0.173733986131984
0.204081632653061,0.204081632653061,8,17.5151515151515,17.5151515151515,17.5151515151515,0.648080190371379,0.180625717930901,0.648080190371379,0.173672753921182
0.204081632653061,0.204081632653061,8,17.6767676767677,17.6767676767677,17.6767676767677,0.647978978037604,0.180580046651707,0.64797897803767,0.17362178749561
