Radius,Kcomp_01,Kcomp_02,Kcomp_03,Kcomp_04,Kcomp_05,Kcomp_06,Kcomp_07,Kcomp_08,Kcomp_09,Kcomp_10,Kcomp_11,Kcomp_12,Kcomp_13,Kcomp_14,Kcomp_15,Kcomp_16,Kcomp_17,Kcomp_18,Kcomp_19,Kcomp_20,Kcomp_21,Kcomp_22,Kcomp_23,Kcomp_24,Kcomp_25,Kcomp_26,Kcomp_27,Kcomp_28,Kcomp_29,Kcomp_30,Kcomp_31,Kcomp_32,Kcomp_33,Kcomp_34,Kcomp_35,Kcomp_36
0.1,0.705597431028487,-0.347779698587215,0.220850001563723,0.10200263361233,-0.466627066540025,0.347786329617593,-0.459820365911878,-0.102009264642708,0.632516073114025,0.00765565152989309,-0.493471970305067,0.131388451118605,-0.324697423865806,-0.139044102572934,0.185653321216529,0.670096680955783,0.33821206732942,-0.331884613473338,-0.00350544936256917,-0.338212067380318,-0.334706617970168,0.390789144752183,0.390789144159045,-0.106473812472331,-0.390789144188634,-0.284315331819454,2.00997450312246e-05,-5.68290609646883e-06,-1.00996195786821e-05,-4.36695710118785e-06,0.532254353577413,5.5943561414866e-11,-0.532254353307347,1.72915393911218e-05,5.75425341300721e-06,1.63672984739994e-05
0.101,0.704918616611875,-0.347258898625144,0.220411761128941,0.101657629786299,-0.466013029967786,0.347271808166452,-0.45931734763117,-0.101670539327607,0.632070490075792,0.0077072710230154,-0.49309617001451,0.131267048880057,-0.324246961181466,-0.138974319825134,0.185272641278394,0.669532913692386,0.337834715382257,-0.33169819815895,-0.00354065811210265,-0.337834715431676,-0.334294057271976,0.390507447282178,0.39050744669554,-0.106488610335288,-0.390507446722091,-0.284018836492024,2.00249895196841e-05,-5.6047111513422e-06,-9.98752949308386e-06,-4.33288375634686e-06,0.532000407428385,5.78890875507257e-11,-0.532000407159525,1.73277077033008e-05,5.75657346713149e-06,1.6312767391567e-05
0.102,0.704200086762988,-0.34672749975843,0.219980565841847,0.101372207524346,-0.465335858075931,0.34672626330445,-0.458844794386899,-0.101370971070366,0.631618604995347,0.00781212938276991,-0.492689086169942,0.131117389284312,-0.323786286614169,-0.138929518589128,0.184856767947087,0.668995888968241,0.337493858546736,-0.331502030270179,-0.00359294461772051,-0.337493858596189,-0.333900913930864,0.390218422906844,0.390218422317236,-0.106479755663596,-0.390218422343811,-0.283738666785484,2.00499366856141e-05,-5.66089322269072e-06,-1.00249683332349e-05,-4.3640751338533e-06,0.531742564612134,5.69638486872195e-11,-0.531742564340859,1.73349316224601e-05,5.73985212218792e-06,1.63570830800549e-05
0.103,0.703549621280546,-0.346239141501668,0.219531299605961,0.101002430122358,-0.464768010985271,0.3462459159421,-0.458312909757679,-0.10100920456279,0.631155111646248,0.00785567862134718,-0.49231472315162,0.130984709713257,-0.32331511625168,-0.138840388255851,0.184474727915492,0.668372432122777,0.337061211540412,-0.331311220430867,-0.00360684698450569,-0.337061211591867,-0.333454364557769,0.389933664316677,0.389933663727228,-0.106476938408468,-0.38993366375146,-0.283456725450106,2.00249777382816e-05,-5.64068006868999e-06,-1.00873979663761e-05,-4.34683807570022e-06,0.531478098827931,5.56770425414582e-11,-0.531478098557627,1.73563863448367e-05,5.71846106191896e-06,1.63569141193536e-05
0.104,0.702892396890164,-0.345756526990825,0.219075578595371,0.100640757310758,-0.464191348275439,0.34575163969511,-0.457776627067827,-0.100635870015042,0.630682395017685,0.00789197977295937,-0.491939644343182,0.130850770742985,-0.322839665654416,-0.138742750437948,0.184096915138472,0.667748743069103,0.336631599516587,-0.331117143400885,-0.00363160529079403,-0.336631599566059,-0.332999994227667,0.389639958782881,0.389639958195043,-0.106471152678982,-0.389639958219011,-0.283168805645444,1.99749871271303e-05,-5.66839232528404e-06,-1.00625940466513e-05,-4.29407451179316e-06,0.531210615115491,5.64685757851585e-11,-0.531210614845309,1.73131321571357e-05,5.76163489960599e-06,1.63264580608808e-05
0.105,0.702158027131357,-0.345247123109011,0.218640958489363,0.100367687796605,-0.463520393801769,0.345232309463652,-0.457278591676533,-0.100352874151246,0.630231730776031,0.0080191935258894,-0.491493391260552,0.130719145830917,-0.322404889628769,-0.138738339280376,0.183666550270376,0.667182434004409,0.336260112361593,-0.330922321491025,-0.00369969627076056,-0.33626011241109,-0.33256041609272,0.389324803897895,0.389324803309626,-0.106509935548165,-0.389324803338204,-0.282814867892935,2.00249839754955e-05,-5.60556768334351e-06,-9.9875308459434e-06,-4.33202235747922e-06,0.530938227854674,5.47611683136928e-11,-0.530938227586121,1.72988199537973e-05,5.70837115974225e-06,1.63296990868671e-05
0.106,0.701408069890845,-0.344684888489555,0.21821334496311,0.100061347687263,-0.462836885765402,0.344681677611186,-0.456784528944556,-0.100058136807468,0.629759136171872,0.0081110747429448,-0.491074918082489,0.130573143187648,-0.321933868243023,-0.13868421785178,0.183249650313211,0.666608830796986,0.335898752818638,-0.330710077824903,-0.00374108599858626,-0.335898752868666,-0.33215766682396,0.389020303382959,0.389020302792963,-0.106510291277527,-0.389020302819808,-0.282510011643935,2.00249777382816e-05,-5.66226106656653e-06,-9.93758377145434e-06,-4.32525958546807e-06,0.530658957935969,5.72588648589399e-11,-0.530658957665612,1.73851747468525e-05,5.79505569222984e-06,1.63299244603777e-05
0.107,0.700718408691394,-0.344151505304904,0.217758206586808,0.0996776772319123,-0.462232034661226,0.344139580891478,-0.456244580474265,-0.0996657528170598,0.629250396120947,0.00811011063609288,-0.490718261861833,0.130422023463322,-0.32141659869742,-0.138532134021363,0.182884464598006,0.665971545162079,0.335479982203619,-0.330491562804391,-0.00375163293822596,-0.335479982255145,-0.331728349269306,0.388723222721015,0.38872322212956,-0.106464809519544,-0.38872322215612,-0.282258412742178,2.00499339169692e-05,-5.64741087655253e-06,-1.00249680635861e-05,-4.37756146334852e-06,0.530376667665528,5.68403143343406e-11,-0.530376667395705,1.73637554743654e-05,5.7879173976369e-06,1.63095079043208e-05
0.108,0.699988484022416,-0.343607568144361,0.217319375137218,0.0993373272563342,-0.461589616025245,0.343613837723218,-0.45571824299153,-0.0993435968366204,0.628762246322025,0.00818245248763965,-0.49030480305524,0.130274990620103,-0.320932186093479,-0.138457443029672,0.182474742984956,0.665346037316866,0.335070712293339,-0.330275324871273,-0.00377561800950605,-0.335070712342917,-0.331295094285313,0.388413736341501,0.388413735751935,-0.106461342915065,-0.388413735778497,-0.281952392967558,2.00249895196841e-05,-5.70452411807575e-06,-9.98752735562127e-06,-4.28300250597736e-06,0.530086398426906,5.61900524347941e-11,-0.530086398156845,1.73277033290085e-05,5.72778761885218e-06,1.63536556143075e-05
0.109,0.699253228571023,-0.343069842353447,0.216873049441483,0.099002104570145,-0.460940787226215,0.343075918525607,-0.455185490644712,-0.0990081807423047,0.628264912962343,0.00824812478890009,-0.489889751267883,0.13012703674561,-0.320443945128005,-0.1383751614572,0.182068783592714,0.664717581904089,0.334661572004435,-0.330056009746763,-0.00380989712964779,-0.334661572054037,-0.330851674876762,0.38809580480713,0.388095804216083,-0.106455052273438,-0.388095804243678,-0.281640752073403,1.99749919904377e-05,-5.66216890522812e-06,-1.00125355053157e-05,-4.35036987948407e-06,0.529793141195573,5.48633521622719e-11,-0.529793140925081,1.72843649358713e-05,5.71321976391935e-06,1.63434581079332e-05
0.11,0.698514872297648,-0.342557293245488,0.216423430318291,0.0986846974471098,-0.460296026116669,0.342561114395338,-0.45464227635611,-0.0986885185969606,0.627775602833787,0.00834566530315504,-0.489443891782013,0.129986045587734,-0.319976874647292,-0.13833171081277,0.181645163756404,0.664076385494102,0.334234266068525,-0.32984211927297,-0.00385615078095933,-0.334234266118185,-0.330378115289587,0.387764713177571,0.38776471258507,-0.106478306147042,-0.387764712611637,-0.281286406567825,2.00249812034007e-05,-5.69187395326423e-06,-1.00374654852957e-05,-4.34558933377671e-06,0.529494897508927,5.92462521991957e-11,-0.52949489723771,1.73277047849266e-05,5.84320297244619e-06,1.63127701803998e-05
