a,b,Chomog_00,Chomog_01,Chomog_11,Chomog_22
0.0832203389830509,0.156440677966102,1.0718965005243,0.36026253458021,1.10057801156809,0.362511563243309
0.0832203389830509,0.164576271186441,1.06683071539267,0.358903141972456,1.09973025646557,0.361653534460971
0.0832203389830509,0.17271186440678,1.0618127256109,0.357525490326276,1.09886506818545,0.360771522769287
0.0832203389830509,0.180847457627119,1.056298347213,0.356025862762937,1.09796512918688,0.359838775745282
0.0832203389830509,0.188983050847458,1.05070394236161,0.354467900769821,1.09704549296142,0.358894366262699
0.0832203389830509,0.197118644067797,1.04502120480591,0.352869523351265,1.09610475028997,0.357914455243018
0.0832203389830509,0.205254237288136,1.03901183927943,0.351164321036076,1.09513628633764,0.35691598723403
0.0832203389830509,0.213389830508475,1.03315842464835,0.349467127878031,1.09415880794189,0.355901737524923
0.0832203389830509,0.221525423728814,1.02665256568273,0.347623878567594,1.09314210868467,0.354823257999919
0.0832203389830509,0.229661016949153,1.02023302305376,0.345744851037151,1.09210762333284,0.353740208217973
0.0832203389830509,0.237796610169492,1.01372631473779,0.343842293958947,1.09106096769748,0.352621790671863
0.0832203389830509,0.245932203389831,1.00685710395968,0.341828669608481,1.08998435823586,0.351482124813022
0.0832203389830509,0.254067796610169,1.00035151161295,0.339864624675147,1.0889074678146,0.350340684066045
0.0832203389830509,0.262203389830508,0.992993686421859,0.33771367947802,1.08778481931375,0.349118376019544
0.0832203389830509,0.270338983050847,0.985905288053394,0.335565042661607,1.08665244059377,0.347902896415782
0.0832203389830509,0.278474576271186,0.978678572644132,0.333396533865497,1.08550964580535,0.346645350297093
0.0832203389830509,0.286610169491525,0.971095986448969,0.331116446043948,1.08433769703413,0.345365956309292
0.0832203389830509,0.294745762711864,0.9640723903573,0.32893201795108,1.08317763103795,0.344099853071341
0.0832203389830509,0.302881355932203,0.955980691464105,0.326512679825139,1.08196023754928,0.342736257701685
0.0832203389830509,0.311016949152542,0.948362168404219,0.324151236474886,1.08074754570863,0.341384101558682
0.0832203389830509,0.319152542372881,0.940563779576715,0.321751430441494,1.07952019273334,0.339998549479939
0.0832203389830509,0.32728813559322,0.932403216931079,0.319249861291719,1.07826710872445,0.33858195188449
0.0832203389830509,0.335423728813559,0.925010802906333,0.316895202769322,1.07703874109014,0.33719410511992
0.0832203389830509,0.343559322033898,0.916298997105403,0.314243006621632,1.07573926358867,0.335692604468732
0.0832203389830509,0.351694915254237,0.908281269734182,0.311715716446857,1.07446231817069,0.334208175301428
0.0832203389830509,0.359830508474576,0.900026676558026,0.309121764416211,1.07316024402965,0.33270313196364
0.0832203389830509,0.367966101694915,0.891429971473087,0.306445160382703,1.07184301577069,0.331145581184997
0.0832203389830509,0.376101694915254,0.883747708149859,0.303959003727773,1.07056049997717,0.329626945453914
0.0832203389830509,0.384237288135593,0.874563950686182,0.301115675053066,1.06919153803104,0.327999116695155
0.0832203389830509,0.392372881355932,0.866277951296828,0.298465713626281,1.06786538438454,0.326390000935276
0.0832203389830509,0.400508474576271,0.857668686519759,0.295716613179952,1.06650295293414,0.324754826098461
0.0832203389830509,0.40864406779661,0.848753658582438,0.292902596769986,1.06513273083862,0.32306897903738
0.0832203389830509,0.416779661016949,0.840904774517698,0.290326700994168,1.0638115613061,0.321430189476516
0.0832203389830509,0.424915254237288,0.831344844722335,0.287324949270654,1.06238313235068,0.319671551145226
0.0832203389830509,0.433050847457627,0.822888834158445,0.284588477002274,1.06102044535926,0.31794094856639
0.0832203389830509,0.441186440677966,0.813999906229488,0.281715036777838,1.05960870451749,0.316171956493309
0.0832203389830509,0.449322033898305,0.804900066353926,0.278803554758692,1.05819904187284,0.314368053610273
0.0832203389830509,0.457457627118644,0.796959704021777,0.276168530133784,1.05685036380455,0.312613186590758
0.0832203389830509,0.465593220338983,0.787128150808403,0.273042367385256,1.05537370639808,0.310722843076901
0.0832203389830509,0.473728813559322,0.778593015644464,0.270250864057679,1.05398634956459,0.30887645188231
0.0832203389830509,0.481864406779661,0.769493119179935,0.267280755163059,1.05253557350262,0.306976042721959
0.0832203389830509,0.49,0.760308018828774,0.264304467218405,1.05109690960772,0.305053100797449
0.0913559322033898,0.01,1.12325214124323,0.372341535129851,1.11657344905885,0.373564141972836
0.0913559322033898,0.018135593220339,1.12186680435888,0.370437602010375,1.10957688959502,0.372492517097993
0.0913559322033898,0.026271186440678,1.12083127655601,0.370292794286079,1.10844123735332,0.372065089474425
0.0913559322033898,0.0344067796610169,1.11951482265947,0.370224986289164,1.10774785266082,0.371647725528038
0.0913559322033898,0.0425423728813559,1.11794720756751,0.370083656621586,1.10717025217695,0.371181343027391
0.0913559322033898,0.0506779661016949,1.11615768237178,0.369866180012359,1.10658132501511,0.370693676906309
0.0913559322033898,0.0588135593220339,1.11409078488393,0.369575673106566,1.10597959285032,0.370154074535199
0.0913559322033898,0.0669491525423729,1.1117851161707,0.369207421562757,1.10536584533687,0.369597981350491
0.0913559322033898,0.0750847457627119,1.10925779696137,0.368752796354042,1.104757042209,0.369022165469767
0.0913559322033898,0.0832203389830509,1.10645193693763,0.3682225069145,1.10411865324276,0.368414248369762
0.0913559322033898,0.0913559322033898,1.1034511437663,0.367611085936303,1.1034511437663,0.367773434335044
0.0913559322033898,0.0994915254237288,1.10015053892524,0.366916431372782,1.10276559241026,0.367097143193795
0.0913559322033898,0.107627118644068,1.0966619007707,0.366140376063514,1.10207193088673,0.366413483295802
0.0913559322033898,0.115762711864407,1.09295735252351,0.365285098492855,1.1013408903791,0.365685323625096
0.0913559322033898,0.123898305084746,1.08894926188793,0.364349338117616,1.1005854278275,0.364928580589697
0.0913559322033898,0.132033898305085,1.08487124885123,0.363338875437102,1.09981517860439,0.364165857199936
0.0913559322033898,0.140169491525424,1.08041478965996,0.362240059904034,1.09901136920898,0.363346130771141
0.0913559322033898,0.148305084745763,1.07578420947003,0.361076695796005,1.09818381050506,0.362507284081537
0.0913559322033898,0.156440677966102,1.07104170476676,0.359837034459112,1.09733352431329,0.361648962795024
0.0913559322033898,0.164576271186441,1.06594176698692,0.358510998610356,1.09645575541804,0.360751755543642
0.0913559322033898,0.17271186440678,1.06087409324208,0.357143135604373,1.09556055341833,0.359842289941151
0.0913559322033898,0.180847457627119,1.0553877624647,0.355667927909873,1.09463286990028,0.358888588546613
0.0913559322033898,0.188983050847458,1.04975144602492,0.354141531903517,1.09368476649301,0.357908442595771
0.0913559322033898,0.197118644067797,1.04405477598656,0.352558703181664,1.09271430355611,0.35690292115896
0.0913559322033898,0.205254237288136,1.03801609481674,0.350871792946257,1.0917162557239,0.35587522511442
0.0913559322033898,0.213389830508475,1.03209333198253,0.349189181006641,1.0907082102582,0.354826380853775
0.0913559322033898,0.221525423728814,1.02566293682611,0.347377876402356,1.08966445265567,0.353726451986275
0.0913559322033898,0.229661016949153,1.01919630927262,0.34552219681211,1.08860352938302,0.352615626803164
0.0913559322033898,0.237796610169492,1.01266700107844,0.343635593372777,1.08752531049298,0.351468785071825
0.0913559322033898,0.245932203389831,1.00582271085063,0.341642473139432,1.08641727823986,0.350302193806199
0.0913559322033898,0.254067796610169,0.999196383156267,0.33967940085806,1.08530889612029,0.349123401009024
0.0913559322033898,0.262203389830508,0.991934138917328,0.337569479482226,1.08416064416393,0.347882422224748
0.0913559322033898,0.270338983050847,0.984785208829197,0.335435653843897,1.08299746115273,0.346633897590235
0.0913559322033898,0.278474576271186,0.977561058159698,0.333283823145471,1.08182492810215,0.345352599225182
0.0913559322033898,0.286610169491525,0.970025442277945,0.331029818766015,1.08062311203011,0.344050215969842
0.0913559322033898,0.294745762711864,0.962847900244749,0.328833693092425,1.07942547647786,0.342741218728719
0.0913559322033898,0.302881355932203,0.954891170487941,0.326461843003866,1.07818543830001,0.341363737620648
0.0913559322033898,0.311016949152542,0.947198236047351,0.32410076759645,1.07693645512263,0.339983465460846
0.0913559322033898,0.319152542372881,0.939403622012175,0.321725528905563,1.07568116621326,0.338566320979938
0.0913559322033898,0.32728813559322,0.931313352790688,0.319250900798624,1.07439897400221,0.337131991817083
0.0913559322033898,0.335423728813559,0.923719047955561,0.316869075477289,1.07312856020633,0.335698804772957
0.0913559322033898,0.343559322033898,0.915185181086146,0.314276187908425,1.07180807815749,0.334182705828385
0.0913559322033898,0.351694915254237,0.907124318233004,0.31174221807685,1.07049181266437,0.332677740412701
0.0913559322033898,0.359830508474576,0.898851425824635,0.309176339935863,1.06916545008321,0.331130582798845
0.0913559322033898,0.367966101694915,0.890326349142641,0.306523599187016,1.06781533545633,0.329561763418532
0.0913559322033898,0.376101694915254,0.882441147094498,0.303998387388621,1.06648747085682,0.328008146027175
0.0913559322033898,0.384237288135593,0.873449635122288,0.301222812582765,1.06509963431286,0.326360629296302
0.0913559322033898,0.392372881355932,0.865116257329515,0.298561374603036,1.063731091599,0.324727053899386
0.0913559322033898,0.400508474576271,0.856491402748701,0.295837917517549,1.06234452560008,0.323055982451936
0.0913559322033898,0.40864406779661,0.847655025729783,0.293048058320792,1.06094088848781,0.321358886513102
0.0913559322033898,0.416779661016949,0.839591036696491,0.290419285895835,1.05956727222592,0.319690430473578
0.0913559322033898,0.424915254237288,0.830239513026587,0.287494115710537,1.05812468936967,0.317910102642787
0.0913559322033898,0.433050847457627,0.821739363148666,0.284743581827702,1.05671812025104,0.31615376516066
0.0913559322033898,0.441186440677966,0.812852325583147,0.281895971728323,1.05528228563891,0.314357266726953
0.0913559322033898,0.449322033898305,0.803814408948249,0.279004380277727,1.0538373729005,0.312537241544773
0.0913559322033898,0.457457627118644,0.795618157597024,0.276298861497469,1.05242939036557,0.310742608922703
0.0913559322033898,0.465593220338983,0.786033865095492,0.273261058798154,1.05094327266577,0.308843240819202
0.0913559322033898,0.473728813559322,0.777462352312423,0.270454338947072,1.04951061302663,0.306970007782604
0.0913559322033898,0.481864406779661,0.768376773357828,0.267503498939386,1.04803187410461,0.305058657737617
0.0913559322033898,0.49,0.759235389460674,0.264547727874318,1.04656000826265,0.30310591366555
0.0994915254237288,0.01,1.12303293237108,0.371875677023504,1.11511780222728,0.373340602454458
0.0994915254237288,0.018135593220339,1.12157921531274,0.369849820689892,1.10773086898139,0.372161627928235
0.0994915254237288,0.026271186440678,1.12037841854562,0.36933014114223,1.10509188991087,0.37162379162039
0.0994915254237288,0.0344067796610169,1.11903343502622,0.369306624352004,1.10447650597775,0.371178453228972
0.0994915254237288,0.0425423728813559,1.11744537585887,0.369207811674477,1.10389691923587,0.370682166915013
0.0994915254237288,0.0506779661016949,1.11562419037423,0.369035373417537,1.10331836700786,0.370152633052831
0.0994915254237288,0.0588135593220339,1.11353067965002,0.368776100806304,1.1027379808095,0.369592398048948
0.0994915254237288,0.0669491525423729,1.11120130417811,0.36843385858213,1.10214322986058,0.369015617034632
0.0994915254237288,0.0750847457627119,1.10863730527503,0.368005247550489,1.10151083201436,0.368410176794764
0.0994915254237288,0.0832203389830509,1.10579890753271,0.367501460315501,1.10083327634834,0.367760986071157
0.0994915254237288,0.0913559322033898,1.10276559241026,0.366916431372782,1.10015053892524,0.367097143193795
0.0994915254237288,0.0994915254237288,1.09945418606159,0.366247088830667,1.09945418606159,0.366404759596597
0.0994915254237288,0.107627118644068,1.09592374566483,0.365496871346055,1.0987268166257,0.365680457351215
0.0994915254237288,0.115762711864407,1.09219286151473,0.364664502108783,1.0979741631689,0.36492325170731
0.0994915254237288,0.123898305084746,1.08817898749288,0.363752075294212,1.09719969612992,0.364146609856997
0.0994915254237288,0.132033898305085,1.08404176153943,0.362763446299579,1.09639870502448,0.363349919012088
0.0994915254237288,0.140169491525424,1.07956589792512,0.361693972854048,1.09556562926069,0.362497688983257
0.0994915254237288,0.148305084745763,1.0749387935585,0.360552496598159,1.09471577627588,0.361638015154782
0.0994915254237288,0.156440677966102,1.07015194777051,0.359333622696573,1.09384003450258,0.360747355839846
0.0994915254237288,0.164576271186441,1.06504303016578,0.358036061509891,1.09293504232329,0.359820948360121
0.0994915254237288,0.17271186440678,1.05993230220915,0.356681837504023,1.09201199093509,0.35888647462932
0.0994915254237288,0.180847457627119,1.05443300870469,0.355232969649473,1.0910578229846,0.357900543642729
0.0994915254237288,0.188983050847458,1.0487918725448,0.353731822184227,1.09008365190882,0.356893657294655
0.0994915254237288,0.197118644067797,1.04307440888108,0.352164156549593,1.08908521114917,0.355864331374998
0.0994915254237288,0.205254237288136,1.03701101794664,0.350509480445329,1.08806131223598,0.354801856006794
0.0994915254237288,0.213389830508475,1.03104155362771,0.348833955501217,1.08702363274706,0.353725249215138
0.0994915254237288,0.221525423728814,1.02464078240807,0.347045438559952,1.08595210747811,0.352603437593478
0.0994915254237288,0.229661016949153,1.01814063342501,0.345220113782421,1.08486517589662,0.351458801399553
0.0994915254237288,0.237796610169492,1.01160376213616,0.343347056218958,1.08375771417628,0.350287322130609
0.0994915254237288,0.245932203389831,1.00473853143904,0.341372697972164,1.08262201461008,0.349093429885844
0.0994915254237288,0.254067796610169,0.998047908871465,0.33942132166922,1.08148280597484,0.34788011580741
0.0994915254237288,0.262203389830508,0.990860478435293,0.337339356324591,1.08030744071833,0.346617536424651
0.0994915254237288,0.270338983050847,0.983665969928029,0.335227394331821,1.07911840664017,0.345343231377183
0.0994915254237288,0.278474576271186,0.976431913303148,0.333091110767123,1.07791481453734,0.344033425820051
0.0994915254237288,0.286610169491525,0.968900841087624,0.330849876949201,1.07668042612275,0.342702014621096
0.0994915254237288,0.294745762711864,0.961639278579712,0.328660574325599,1.07545393522246,0.341362334755505
0.0994915254237288,0.302881355932203,0.953775183244665,0.326325289981337,1.07418741048555,0.339963629681687
0.0994915254237288,0.311016949152542,0.946038180558593,0.323978621927733,1.07290917743052,0.33855407090554
0.0994915254237288,0.319152542372881,0.93824090204308,0.32161745133813,1.07162380183179,0.337114019852206
0.0994915254237288,0.32728813559322,0.930190125559751,0.319163342957085,1.07031039880022,0.33565446047335
0.0994915254237288,0.335423728813559,0.922471961426684,0.316773700952468,1.06900523586827,0.334182969915574
0.0994915254237288,0.343559322033898,0.914055025571744,0.314222021570703,1.06766051903235,0.332652419009516
0.0994915254237288,0.351694915254237,0.905914182040701,0.311690083546657,1.06630971177726,0.331115295117448
0.0994915254237288,0.359830508474576,0.897673623379482,0.309144018987598,1.0649544835397,0.329543837383741
0.0994915254237288,0.367966101694915,0.88919870969461,0.306512499016919,1.06357402134323,0.327956019895771
0.0994915254237288,0.376101694915254,0.881170502045095,0.303971294106985,1.06220731988,0.326362366183354
0.0994915254237288,0.384237288135593,0.872323384743841,0.301241526648594,1.06079638238903,0.324700285545311
0.0994915254237288,0.392372881355932,0.863908871435337,0.298570249067665,1.05938915704325,0.323041111968005
0.0994915254237288,0.400508474576271,0.855313823223035,0.295873205709489,1.0579754597723,0.321340817535868
0.0994915254237288,0.40864406779661,0.846540355801538,0.293103529676038,1.05654087666948,0.319627056837424
0.0994915254237288,0.416779661016949,0.838293216746982,0.290445914419906,1.05512580026864,0.317913984560168
0.0994915254237288,0.424915254237288,0.829122806154121,0.287575723979887,1.05366082397829,0.316122963739503
0.0994915254237288,0.433050847457627,0.820548481827429,0.284805507675005,1.05221083182078,0.314344324384813
0.0994915254237288,0.441186440677966,0.811692824045999,0.281988164238153,1.05075046282112,0.312522084017154
0.0994915254237288,0.449322033898305,0.80271414378968,0.279115428049997,1.04927333526151,0.310681245118123
0.0994915254237288,0.457457627118644,0.794344239607397,0.276374765853984,1.04782214142449,0.308851832912322
0.0994915254237288,0.465593220338983,0.784943126053354,0.273395291988605,1.04631446784941,0.306937488723384
0.0994915254237288,0.473728813559322,0.77631264809202,0.270567797646287,1.04483679192698,0.305039725498618
0.0994915254237288,0.481864406779661,0.767253847634398,0.267648433872853,1.04333591260072,0.303096556425661
0.0994915254237288,0.49,0.758162220778524,0.264704227297291,1.04182796130161,0.301133506641842
0.107627118644068,0.01,1.12279251726982,0.371336082072132,1.11342169021702,0.373103325905837
0.107627118644068,0.018135593220339,1.12102225021681,0.368481954583225,1.10318676458557,0.371652917780006
0.107627118644068,0.026271186440678,1.1199210952954,0.368370417981361,1.10197112698781,0.371154671310114
0.107627118644068,0.0344067796610169,1.11854587406204,0.368353008199854,1.10118853396665,0.370675614185428
0.107627118644068,0.0425423728813559,1.11692867258436,0.368284447125968,1.10056503246409,0.370156964342713
0.107627118644068,0.0506779661016949,1.11507504751178,0.368131489026647,1.09998064537016,0.369608566285354
0.107627118644068,0.0588135593220339,1.11295098851933,0.36789490496557,1.09935630940031,0.369025618873876
0.107627118644068,0.0669491525423729,1.11059188328499,0.367581269050461,1.09870049406783,0.368411167471292
0.107627118644068,0.0750847457627119,1.10798941985133,0.367185927615661,1.09802812541965,0.367764465713643
0.107627118644068,0.0832203389830509,1.10512764353466,0.366706560002131,1.09734933487465,0.367096455953092
0.107627118644068,0.0913559322033898,1.10207193088673,0.366140376063514,1.0966619007707,0.366413483295803
0.107627118644068,0.0994915254237288,1.0987268166257,0.365496871346055,1.09592374566483,0.365680457351215
0.107627118644068,0.107627118644068,1.09516438252404,0.364771850416312,1.09516438252404,0.364924898502404
0.107627118644068,0.115762711864407,1.09141094888035,0.363962376948471,1.09439218158766,0.364148231996011
0.107627118644068,0.123898305084746,1.08737919037053,0.363075444801606,1.09359188798683,0.363341018725564
0.107627118644068,0.132033898305085,1.08319282222199,0.362109986499618,1.09276216721396,0.362504105950789
0.107627118644068,0.140169491525424,1.0787105952685,0.361064109421472,1.09190443528796,0.361631970374241
0.107627118644068,0.148305084745763,1.07407174660782,0.359943496477229,1.09103038953471,0.360749570068085
0.107627118644068,0.156440677966102,1.06923928359901,0.35874984353825,1.09012392870435,0.359818775579671
0.107627118644068,0.164576271186441,1.06412861259932,0.35747635488279,1.08919515189683,0.358868774796903
0.107627118644068,0.17271186440678,1.05897148340401,0.356136839595638,1.08824511287968,0.357906585116077
0.107627118644068,0.180847457627119,1.05344936569472,0.354717082534516,1.08726359392573,0.35688656828862
0.107627118644068,0.188983050847458,1.0478173563698,0.353238028676577,1.08626362212471,0.355856753640625
0.107627118644068,0.197118644067797,1.0420646964829,0.351687140247012,1.08523887652175,0.354797437640676
0.107627118644068,0.205254237288136,1.03599762322464,0.350061553766649,1.0841896111424,0.353705860254716
0.107627118644068,0.213389830508475,1.02998420410452,0.348396704263537,1.08312204062956,0.352602594059369
0.107627118644068,0.221525423728814,1.02358105077753,0.346633253957465,1.08202484441756,0.35145088840138
0.107627118644068,0.229661016949153,1.01707890292836,0.344831640856508,1.08091197139958,0.350279802664734
0.107627118644068,0.237796610169492,1.01052533022918,0.342971581241088,1.07977547635988,0.34908352228843
0.107627118644068,0.245932203389831,1.00364606286126,0.341028266577925,1.07861511208332,0.347857022674848
0.107627118644068,0.254067796610169,0.996911660942404,0.339081437571607,1.07744520600037,0.346616621832401
0.107627118644068,0.262203389830508,0.989751927060512,0.337020700677666,1.07624149230011,0.345330980397691
0.107627118644068,0.270338983050847,0.982534939188078,0.334937093133037,1.0750271737472,0.344024378761197
0.107627118644068,0.278474576271186,0.97530000330762,0.332811962591065,1.07379417657871,0.342691031894359
0.107627118644068,0.286610169491525,0.967756761628744,0.33059253329015,1.07253353316109,0.341334286283854
0.107627118644068,0.294745762711864,0.960437048236514,0.328410001389812,1.07127482618159,0.339960111616472
0.107627118644068,0.302881355932203,0.952642879148309,0.326098641264045,1.06998037564128,0.33853934222858
0.107627118644068,0.311016949152542,0.944868159313921,0.323773304281638,1.06867660560737,0.337105702352517
0.107627118644068,0.319152542372881,0.937069858373892,0.321425597349857,1.06736013019687,0.335637270334472
0.107627118644068,0.32728813559322,0.929006881706702,0.318980227255661,1.06601389360207,0.334147408414621
0.107627118644068,0.335423728813559,0.921233044584906,0.316600201613959,1.06468075744558,0.332649978884098
0.107627118644068,0.343559322033898,0.912905339220693,0.314079427449942,1.06330850669656,0.331096911588468
0.107627118644068,0.351694915254237,0.904726697404813,0.311561221571363,1.06192932020053,0.329534062523869
0.107627118644068,0.359830508474576,0.896485784820053,0.309027693191749,1.06054337415714,0.327938504846404
0.107627118644068,0.367966101694915,0.888036608476314,0.306409273642906,1.0591301368073,0.3263244154265
0.107627118644068,0.376101694915254,0.879916207342282,0.303865667387716,1.05773154930387,0.324698745542454
0.107627118644068,0.384237288135593,0.871171503283258,0.301171341881008,1.05629460114751,0.323018603952884
0.107627118644068,0.392372881355932,0.862712689224298,0.29850692772463,1.05485560821719,0.321331180031129
0.107627118644068,0.400508474576271,0.854133368867457,0.295822937003518,1.05341174011138,0.319609516297872
0.107627118644068,0.40864406779661,0.845392293220486,0.293068191037474,1.05194484929496,0.317872013983758
0.107627118644068,0.416779661016949,0.837041021223073,0.290400690875437,1.0504942795798,0.316123320986457
0.107627118644068,0.424915254237288,0.827990969865463,0.287567872860269,1.04900450692267,0.314319530152057
0.107627118644068,0.433050847457627,0.819347813639541,0.284795311663093,1.04751953336503,0.312512170008014
0.107627118644068,0.441186440677966,0.81052804046187,0.281994517032658,1.04602903145304,0.31066539137675
0.107627118644068,0.449322033898305,0.801591124684449,0.279135889002588,1.04452004599404,0.308807559608839
0.107627118644068,0.457457627118644,0.793103137417161,0.276379544427284,1.04303057492373,0.306941857814031
0.107627118644068,0.465593220338983,0.783839052856484,0.273439772823467,1.04149848526593,0.305013388982171
0.107627118644068,0.473728813559322,0.775116734861788,0.270595411046451,1.03998097072241,0.303091334562219
0.107627118644068,0.481864406779661,0.766116239927272,0.267702581872131,1.0384532072773,0.301121825026442
0.107627118644068,0.49,0.757072770209856,0.264770420653236,1.03691255637897,0.299143669633909
0.115762711864407,0.01,1.12255898687378,0.370823965009303,1.11183605220461,0.372872210569767
0.115762711864407,0.018135593220339,1.12071982871135,0.367852134229102,1.10124991801063,0.371299116349934
0.115762711864407,0.026271186440678,1.11954627113362,0.367630805959102,1.09959096055823,0.370748284638295
0.115762711864407,0.0344067796610169,1.11805992087262,0.367445200405927,1.0981570150178,0.370199932047748
0.115762711864407,0.0425423728813559,1.11638688105571,0.36732525309077,1.09726091394791,0.369629409215682
0.115762711864407,0.0506779661016949,1.11449932943752,0.367172085947074,1.09651367537844,0.369040672633896
0.115762711864407,0.0588135593220339,1.11234221714301,0.366956368445783,1.09580355125912,0.368413178751413
0.115762711864407,0.0669491525423729,1.10995017435657,0.366661219899783,1.09510623265735,0.367770616941712
0.115762711864407,0.0750847457627119,1.10732194478775,0.366284394536744,1.09441341579125,0.367103210176264
0.115762711864407,0.0832203389830509,1.10443626710548,0.365826200758785,1.0937000486374,0.366410468327168
0.115762711864407,0.0913559322033898,1.1013408903791,0.365285098492855,1.09295735252351,0.365685323625096
0.115762711864407,0.0994915254237288,1.0979741631689,0.364664502108783,1.09219286151473,0.36492325170731
0.115762711864407,0.107627118644068,1.09439218158766,0.363962376948471,1.09141094888035,0.364148231996011
0.115762711864407,0.115762711864407,1.09060557063468,0.363176009537002,1.09060557063468,0.363345016981699
0.115762711864407,0.123898305084746,1.08654609991958,0.362313971101691,1.08976654583333,0.362497607053648
0.115762711864407,0.132033898305085,1.08232839903049,0.361374213088521,1.08890854303604,0.361633448511833
0.115762711864407,0.140169491525424,1.07784035278768,0.360351139991336,1.08803158394515,0.360741990483806
0.115762711864407,0.148305084745763,1.07316063813876,0.359253001958889,1.08712527078535,0.359819224126091
0.115762711864407,0.156440677966102,1.06831196852166,0.358081107170694,1.08619349813933,0.358865721719597
0.115762711864407,0.164576271186441,1.06319491958915,0.35683131019057,1.0852401317048,0.357892092754926
0.115762711864407,0.17271186440678,1.05798389717428,0.355515081093028,1.08426105096683,0.356890947795221
0.115762711864407,0.180847457627119,1.05246093350795,0.354118224783197,1.08325444425042,0.355847618759346
0.115762711864407,0.188983050847458,1.046827345205,0.352657393358362,1.08222868360971,0.354795307277215
0.115762711864407,0.197118644067797,1.04103262121224,0.351130985946294,1.08117619575283,0.353701269570734
0.115762711864407,0.205254237288136,1.03496444167871,0.349529346495619,1.08010094130745,0.352582939082731
0.115762711864407,0.213389830508475,1.0289156866967,0.347874718175714,1.07900626628167,0.351453821887091
0.115762711864407,0.221525423728814,1.02249028961064,0.346139889847615,1.07788328731069,0.350269926898406
0.115762711864407,0.229661016949153,1.01600188164774,0.344359312978619,1.07674374456945,0.349075149969184
0.115762711864407,0.237796610169492,1.00941918596363,0.342512998512713,1.07558011078423,0.347849849134703
0.115762711864407,0.245932203389831,1.00254255345012,0.340598998708242,1.07439560072691,0.346596097794632
0.115762711864407,0.254067796610169,0.99576666894403,0.338660092428026,1.07319528810554,0.345328593016583
0.115762711864407,0.262203389830508,0.988606253989131,0.336622388476512,1.07196600160708,0.344013999515945
0.115762711864407,0.270338983050847,0.981396524395026,0.334561051014246,1.07072582897151,0.342682859130584
0.115762711864407,0.278474576271186,0.97414782083267,0.332446959020466,1.06946308415885,0.341323687565418
0.115762711864407,0.286610169491525,0.966602056809761,0.330257584468442,1.06817890449103,0.339936711093438
0.115762711864407,0.294745762711864,0.959240369517194,0.328077437382553,1.06688899243276,0.338536638541977
0.115762711864407,0.302881355932203,0.951477685504367,0.325785982328055,1.06556650921365,0.337093131599667
0.115762711864407,0.311016949152542,0.943687201077443,0.323485625459907,1.06423752504216,0.335628610022189
0.115762711864407,0.319152542372881,0.935889817651111,0.32114721422647,1.06289112958444,0.334137217433825
0.115762711864407,0.32728813559322,0.92781640245092,0.318724950310463,1.06151978469334,0.332622813898044
0.115762711864407,0.335423728813559,0.919998715951126,0.316348340256703,1.06015391278722,0.331092367909058
0.115762711864407,0.343559322033898,0.911735046588753,0.313847066074416,1.05875328749548,0.329517836763034
0.115762711864407,0.351694915254237,0.903523094010268,0.311349836559409,1.05734859443626,0.327930352588739
0.115762711864407,0.359830508474576,0.895288910174094,0.308827392219361,1.05593162115971,0.326307862759191
0.115762711864407,0.367966101694915,0.886822768540033,0.306217924389099,1.05448786062077,0.324666382597585
0.115762711864407,0.376101694915254,0.878663470617647,0.303682789498043,1.05305979807777,0.323014286871611
0.115762711864407,0.384237288135593,0.870001414371866,0.301013213089772,1.05159454253001,0.321312012689287
0.115762711864407,0.392372881355932,0.861508636212915,0.298361357846251,1.05012820618268,0.319603564118493
0.115762711864407,0.400508474576271,0.852937035521249,0.295689351028463,1.04865328634141,0.317855132656754
0.115762711864407,0.40864406779661,0.84418585976445,0.292937362199552,1.0471516746455,0.316088330115659
0.115762711864407,0.416779661016949,0.835793887065345,0.290277216181673,1.04567304617153,0.314316995920533
0.115762711864407,0.424915254237288,0.826835357814775,0.287472979471998,1.04415575912349,0.31249222925754
0.115762711864407,0.433050847457627,0.818158339656613,0.284707514384308,1.04264056624234,0.310659946742483
0.115762711864407,0.441186440677966,0.809350244848211,0.281917418172585,1.04111956582114,0.308792299974944
0.115762711864407,0.449322033898305,0.800441465093933,0.279068298266455,1.03957758019054,0.306910976699646
0.115762711864407,0.457457627118644,0.791870445146627,0.276305851894574,1.03805512908214,0.305013814420699
0.115762711864407,0.465593220338983,0.782708684075699,0.273397147816533,1.03649684676677,0.303070350290612
0.115762711864407,0.473728813559322,0.773945185508368,0.270553949410321,1.03494639368634,0.301122421536592
0.115762711864407,0.481864406779661,0.764971578101,0.267672588510536,1.03338858607388,0.299132910448466
0.115762711864407,0.49,0.755949801981802,0.264748460559726,1.03181463378849,0.297132780816614
0.123898305084746,0.01,1.12233648294505,0.370358264448243,1.11043169648839,0.37263458610407
0.123898305084746,0.018135593220339,1.12022115332511,0.366679746652841,1.09753344501631,0.370769485623156
0.123898305084746,0.026271186440678,1.11891972417181,0.366158394109036,1.09463508600483,0.370145257887654
0.123898305084746,0.0344067796610169,1.11748193913472,0.366194364770555,1.09381400438342,0.369608860037541
0.123898305084746,0.0425423728813559,1.1158059392259,0.366177584380857,1.09313374576209,0.369031182337595
